IdVenta,FechaVenta,IdCliente,IdEmpleado,IdMetodoPago,Total
21467,2024-06-19,930,45,2,13078000
21468,2025-09-24,967,39,2,15234000
21469,2024-06-13,204,2,3,19210000
21470,2024-10-12,1296,3,2,18896000
21471,2025-03-19,555,19,6,183000
21472,2024-11-11,1,2,3,26326000
21473,2024-02-02,934,30,1,15566000
21474,2024-05-13,1243,30,1,7894000
21475,2024-11-05,616,20,1,24254000
21476,2024-02-24,1443,26,3,810000
21477,2025-03-03,2809,43,3,5189000
21478,2024-11-22,2645,35,3,16452000
21479,2025-07-28,584,13,2,30684000
21480,2024-01-30,1633,30,3,717000
21481,2025-09-08,708,44,3,29932000
21482,2024-10-19,1609,13,3,25898000
21483,2024-12-04,1379,22,6,6822000
21484,2024-09-16,706,10,6,1252000
21485,2024-01-02,2740,35,3,6824000
21486,2025-04-03,1520,39,6,14021000
21487,2025-12-20,16,8,2,11339000
21488,2025-08-09,17,33,3,1370000
21489,2024-10-13,1873,39,6,10231000
21490,2025-08-17,2630,3,6,14492000
21491,2024-03-30,1527,34,6,19049000
21492,2025-06-13,2142,33,1,9215000
21493,2025-01-16,2075,45,3,1890000
21494,2024-07-08,235,49,1,11325000
21495,2025-04-23,671,21,3,12571000
21496,2024-05-05,2638,5,6,10679000
21497,2024-04-18,1761,33,3,1195000
21498,2024-12-14,153,50,6,14829000
21499,2024-12-24,1814,13,2,3474000
21500,2024-08-23,712,35,6,19055000
21501,2024-03-31,1348,24,1,3776000
21502,2025-07-31,1907,17,1,47341000
21503,2025-06-16,1603,27,6,23634000
21504,2025-04-24,479,42,3,37284000
21505,2024-02-15,712,13,1,21236000
21506,2025-12-23,1552,36,1,26905000
21507,2025-07-19,2865,29,3,28472000
21508,2024-03-04,2242,46,3,24213000
21509,2025-04-15,103,32,3,12791000
21510,2024-11-12,2013,11,3,9505000
21511,2024-12-17,545,38,2,10595000
21512,2025-05-21,1900,23,3,6563000
21513,2025-07-06,1582,15,3,48652000
21514,2024-05-27,2038,30,6,11264000
21515,2025-08-27,2615,36,6,17841000
21516,2024-07-11,509,7,1,19378000
21517,2024-10-20,2591,3,3,22555000
21518,2025-11-03,2939,35,6,5806000
21519,2025-11-18,24,42,6,702000
21520,2024-09-08,1635,27,3,5675000
21521,2025-09-03,2309,21,6,37382000
21522,2024-01-20,1164,8,3,4304000
21523,2025-06-12,1508,15,6,26143000
21524,2025-03-09,1026,9,1,10596000
21525,2024-03-15,1614,17,1,10549000
21526,2025-12-05,501,40,6,23091000
21527,2024-09-05,1254,26,2,38160000
21528,2024-01-10,2771,43,3,4821000
21529,2025-04-02,1309,44,3,7708000
21530,2025-06-17,1616,2,6,8431000
21531,2025-07-03,1707,16,3,2323000
21532,2024-03-28,682,19,3,16780000
21533,2024-11-24,1966,46,3,32155000
21534,2024-06-05,1580,36,1,18753000
21535,2025-12-08,2742,46,6,6748000
21536,2025-06-04,971,31,6,18772000
21537,2024-03-30,1629,4,6,5698000
21538,2025-12-24,270,42,6,10230000
21539,2024-02-17,2695,14,6,2475000
21540,2024-03-24,2406,44,6,19351000
21541,2025-04-06,909,3,2,12120000
21542,2025-09-25,1941,19,6,30730000
21543,2025-01-07,544,18,3,5914000
21544,2024-08-25,1226,35,1,23937000
21545,2025-11-03,350,6,6,14656000
21546,2025-01-14,69,26,6,8123000
21547,2024-11-18,956,14,6,40277000
21548,2025-12-22,2436,47,6,34590000
21549,2025-02-21,2410,10,6,6637000
21550,2024-01-14,422,15,3,48238000
21551,2025-12-08,1392,39,3,24939000
21552,2025-03-19,1077,27,3,9303000
21553,2024-10-20,2134,1,3,7443000
21554,2025-12-26,1470,43,1,16343000
21555,2024-06-06,2228,11,6,2085000
21556,2025-06-10,1970,19,1,12336000
21557,2024-05-25,918,27,1,32704000
21558,2025-10-29,2556,33,1,13236000
21559,2024-11-16,2442,40,6,17930000
21560,2025-10-22,1348,6,3,18354000
21561,2024-10-09,2898,3,6,1982000
21562,2025-06-18,2971,18,3,7683000
21563,2024-01-15,2783,1,6,14701000
21564,2025-04-30,2448,19,6,2191000
21565,2025-12-15,392,37,3,17600000
21566,2024-03-13,618,3,3,8718000
21567,2024-03-09,442,28,1,2791000
21568,2025-06-18,766,45,2,29528000
21569,2024-12-22,1521,48,6,6608000
21570,2024-10-14,475,39,3,21328000
21571,2025-11-02,22,42,1,18586000
21572,2025-08-18,2685,44,6,33160000
21573,2024-01-10,2516,31,2,12761000
21574,2024-11-02,2506,10,1,12649000
21575,2024-04-06,60,22,6,32550000
21576,2024-03-09,2689,11,3,16120000
21577,2025-09-02,2748,41,3,57041000
21578,2025-08-15,1969,45,6,25774000
21579,2024-06-19,1488,17,6,3626000
21580,2025-11-18,250,29,3,2424000
21581,2025-07-07,864,24,3,10753000
21582,2025-08-29,1187,18,6,17510000
21583,2024-05-10,2728,24,2,26799000
21584,2024-05-14,2859,8,1,17869000
21585,2024-01-21,2255,27,6,10530000
21586,2025-12-17,1313,1,3,6676000
21587,2025-08-06,57,31,3,18752000
21588,2024-04-16,2526,20,1,3209000
21589,2024-01-04,1505,41,3,10825000
21590,2024-11-06,1824,6,6,12047000
21591,2024-08-06,1137,17,2,9319000
21592,2024-11-22,439,15,6,39780000
21593,2024-04-09,2843,10,6,25391000
21594,2024-02-03,829,28,3,4918000
21595,2024-05-06,765,31,3,5715000
21596,2024-07-04,1877,1,3,10365000
21597,2024-04-15,2011,28,3,40970000
21598,2024-06-17,2802,17,3,17330000
21599,2024-05-14,2821,26,1,13048000
21600,2025-12-10,1324,50,6,18414000
21601,2025-07-16,2228,30,3,22124000
21602,2025-01-18,1397,11,3,14353000
21603,2025-08-23,387,3,2,7029000
21604,2025-02-15,559,39,3,16659000
21605,2025-03-09,2459,28,6,2867000
21606,2024-02-12,2178,13,1,10104000
21607,2024-08-23,2224,30,3,15388000
21608,2024-05-15,1451,1,3,8505000
21609,2024-07-16,2781,19,3,39189000
21610,2024-02-18,348,31,2,17450000
21611,2024-11-13,1837,26,6,23650000
21612,2024-02-13,50,16,3,15507000
21613,2024-04-05,1539,4,6,1118000
21614,2024-01-27,789,10,6,6640000
21615,2024-04-03,767,17,6,36212000
21616,2024-07-18,917,29,6,16879000
21617,2025-08-06,1418,27,3,3913000
21618,2025-06-11,2334,28,3,20889000
21619,2024-06-18,1972,15,6,4837000
21620,2025-05-09,177,29,1,2871000
21621,2024-10-15,1774,12,6,23415000
21622,2025-09-28,2465,38,6,10283000
21623,2025-08-21,2120,37,6,3884000
21624,2025-06-23,1721,9,3,15890000
21625,2024-12-10,2708,22,2,40756000
21626,2025-01-22,1982,9,3,18702000
21627,2024-05-14,946,25,2,14791000
21628,2025-06-19,968,22,1,18319000
21629,2024-07-13,865,38,3,25309000
21630,2025-08-31,2476,34,6,7785000
21631,2024-05-21,2669,44,6,12852000
21632,2025-12-25,1966,50,3,13012000
21633,2024-05-21,2278,32,6,56891000
21634,2025-07-15,2398,49,1,14496000
21635,2025-07-05,2901,12,1,7921000
21636,2024-04-16,783,6,3,23576000
21637,2025-04-14,2324,40,2,2238000
21638,2024-05-20,985,4,6,24424000
21639,2025-10-07,1435,46,6,15031000
21640,2024-07-16,810,23,2,5558000
21641,2025-04-04,1227,38,6,10278000
21642,2025-12-13,1209,25,3,9904000
21643,2024-11-12,2577,28,6,47755000
21644,2024-04-17,2471,19,6,7736000
21645,2024-04-16,1245,15,3,12888000
21646,2025-01-16,373,43,6,7022000
21647,2024-04-28,2660,32,1,28944000
21648,2024-09-29,19,21,1,901000
21649,2025-08-13,1032,30,6,213000
21650,2024-05-29,2610,13,3,23166000
21651,2024-08-19,930,46,1,13312000
21652,2025-01-19,405,19,1,12904000
21653,2024-10-23,2633,21,6,12070000
21654,2024-11-04,2181,48,6,9706000
21655,2025-05-21,314,42,3,38026000
21656,2024-12-14,769,38,6,4313000
21657,2025-05-06,923,45,3,45676000
21658,2024-07-28,856,17,3,58191000
21659,2025-01-24,47,20,6,2224000
21660,2024-06-20,2388,4,6,29617000
21661,2024-02-04,2475,22,3,8982000
21662,2024-03-19,1139,9,6,664000
21663,2024-11-19,1491,42,1,18616000
21664,2025-02-18,961,24,6,171000
21665,2024-02-25,1362,32,2,13512000
21666,2024-03-25,2975,48,1,1708000
21667,2025-02-24,1018,11,6,3551000
21668,2025-09-06,928,35,6,21253000
21669,2025-12-19,1352,30,2,8179000
21670,2025-01-15,2388,28,6,65728000
21671,2025-12-07,2328,39,2,28713000
21672,2024-10-25,2404,36,1,11206000
21673,2024-12-15,236,17,6,6260000
21674,2024-03-22,1642,7,6,3388000
21675,2024-03-19,884,12,6,7808000
21676,2024-04-25,1136,32,3,2686000
21677,2024-03-28,2230,21,6,23576000
21678,2024-09-03,2981,1,6,16265000
21679,2025-07-30,205,27,6,10403000
21680,2025-10-21,346,13,2,10376000
21681,2024-07-04,469,9,3,8643000
21682,2025-07-23,2121,30,6,28633000
21683,2025-03-03,2611,25,3,15911000
21684,2024-08-30,1322,7,6,4281000
21685,2024-03-22,548,47,1,23266000
21686,2024-10-16,1751,46,2,20783000
21687,2024-03-20,2356,9,6,11450000
21688,2024-07-28,843,39,1,5871000
21689,2024-02-08,2381,3,6,212000
21690,2025-10-31,1423,34,1,12527000
21691,2024-06-04,2300,15,2,4540000
21692,2024-01-07,2362,18,6,8418000
21693,2024-08-15,1240,34,3,8375000
21694,2025-07-20,1708,38,6,15875000
21695,2024-11-21,2383,42,6,7611000
21696,2024-03-30,1790,44,3,34545000
21697,2025-12-02,2419,41,3,5441000
21698,2024-09-29,2985,49,3,20511000
21699,2024-02-13,2840,36,3,21854000
21700,2025-09-04,2553,50,1,27106000
21701,2024-03-05,702,2,1,7822000
21702,2025-10-04,52,36,1,600000
21703,2025-12-02,1883,14,6,1390000
21704,2024-07-24,2688,25,6,40319000
21705,2025-02-27,1931,41,6,34094000
21706,2025-02-16,2407,25,6,6237000
21707,2024-09-20,738,3,3,14228000
21708,2024-11-30,2270,10,1,14313000
21709,2025-04-05,2672,21,2,35412000
21710,2025-10-21,1242,19,6,41070000
21711,2024-11-24,1561,29,3,17195000
21712,2024-04-24,2858,27,1,6160000
21713,2025-11-17,2476,40,3,50304000
21714,2025-05-30,2905,46,6,8823000
21715,2025-07-11,1247,40,3,10428000
21716,2025-02-19,1465,34,6,5103000
21717,2025-08-28,258,18,6,1744000
21718,2024-04-25,1561,34,6,4865000
21719,2024-01-19,1420,12,6,25985000
21720,2025-03-27,903,42,6,20360000
21721,2025-09-11,2315,48,3,8282000
21722,2024-12-12,49,14,3,13361000
21723,2025-06-15,848,33,3,5195000
21724,2024-05-24,1067,18,3,8558000
21725,2024-03-01,35,39,3,5592000
21726,2024-11-21,2977,17,1,12014000
21727,2024-06-16,335,36,6,10120000
21728,2024-07-21,2838,11,1,16316000
21729,2025-11-20,18,31,6,25979000
21730,2025-05-28,1898,19,6,1278000
21731,2024-07-11,1094,43,3,11736000
21732,2024-05-06,227,43,6,18927000
21733,2025-10-26,1188,37,3,9563000
21734,2024-05-30,2635,24,6,39769000
21735,2024-07-13,2850,43,6,7477000
21736,2025-08-18,1874,41,1,2495000
21737,2025-07-07,243,20,6,21094000
21738,2025-02-23,1817,19,6,7784000
21739,2024-10-29,2480,16,1,3660000
21740,2024-12-31,446,25,6,8864000
21741,2025-08-30,2512,33,6,35764000
21742,2024-09-20,754,32,3,4867000
21743,2024-03-16,2868,33,3,15578000
21744,2025-04-21,643,15,3,14838000
21745,2025-05-27,2804,22,3,10225000
21746,2025-04-11,2306,33,2,18962000
21747,2025-02-14,1781,27,6,23908000
21748,2024-11-22,603,17,3,1155000
21749,2025-07-29,1477,15,3,17791000
21750,2024-09-09,1161,28,3,6537000
21751,2025-03-13,2821,29,1,4789000
21752,2024-01-26,1038,4,2,9952000
21753,2024-02-23,2557,24,1,14380000
21754,2025-01-19,1426,42,6,3368000
21755,2025-04-26,817,32,1,9416000
21756,2025-09-10,748,27,3,11655000
21757,2025-05-18,1578,5,1,8506000
21758,2025-06-11,2219,18,6,6364000
21759,2024-04-22,1276,9,6,6093000
21760,2024-08-24,2662,15,6,9664000
21761,2024-01-19,695,36,6,17083000
21762,2025-09-08,95,46,3,17235000
21763,2025-06-07,2040,31,6,17395000
21764,2025-05-21,2178,32,1,4814000
21765,2025-01-17,2432,18,6,3804000
21766,2025-02-24,991,18,1,32307000
21767,2025-05-28,2738,24,1,32291000
21768,2024-12-25,1931,20,6,32129000
21769,2024-06-08,197,28,6,35345000
21770,2024-12-15,631,32,1,3134000
21771,2024-12-03,2928,39,6,23432000
21772,2024-11-27,1459,10,3,30334000
21773,2025-08-01,2088,3,2,2223000
21774,2024-03-22,2044,46,6,3017000
21775,2025-08-18,1599,26,6,22251000
21776,2025-10-06,2047,46,3,6621000
21777,2024-11-24,1678,43,1,3335000
21778,2024-01-20,2597,48,6,19586000
21779,2025-01-08,2349,9,6,16667000
21780,2025-04-05,2559,30,6,40078000
21781,2025-10-25,1569,25,3,20567000
21782,2024-02-19,139,49,3,14765000
21783,2024-06-23,1837,14,2,12750000
21784,2024-09-01,1906,9,6,16177000
21785,2024-12-05,289,9,6,9415000
21786,2024-11-16,2298,22,6,13344000
21787,2025-09-25,2370,9,6,26900000
21788,2024-05-13,1009,17,3,2426000
21789,2024-07-04,2828,6,2,949000
21790,2025-09-08,2507,4,6,16383000
21791,2024-10-20,862,28,3,34444000
21792,2025-03-25,1876,48,3,3712000
21793,2024-10-18,1053,30,6,406000
21794,2024-10-20,2433,11,2,22725000
21795,2024-12-23,159,14,2,5732000
21796,2025-07-27,715,31,1,5123000
21797,2025-01-21,2371,49,1,8214000
21798,2024-04-18,2490,48,3,13932000
21799,2025-12-07,1759,47,6,22424000
21800,2025-12-31,1897,6,3,23092000
21801,2025-06-20,1625,26,3,1737000
21802,2024-10-10,1836,39,1,34209000
21803,2025-07-18,2909,48,3,10312000
21804,2024-05-10,2280,13,3,3186000
21805,2024-05-23,1900,35,2,420000
21806,2025-12-30,1928,34,3,14582000
21807,2024-12-29,2754,12,6,17129000
21808,2025-06-10,1775,37,2,14054000
21809,2025-10-15,802,2,3,16820000
21810,2024-11-14,1414,7,1,34582000
21811,2025-08-23,1810,40,3,19007000
21812,2024-04-14,1697,48,6,17855000
21813,2024-04-05,1591,5,1,4264000
21814,2025-05-07,158,7,3,17068000
21815,2025-11-25,499,7,2,3503000
21816,2025-12-23,1820,13,6,11080000
21817,2024-12-22,696,32,3,25951000
21818,2024-09-19,1505,46,2,29782000
21819,2024-05-26,1815,47,2,19900000
21820,2024-01-03,1517,43,1,29963000
21821,2025-11-17,2051,45,3,51839000
21822,2024-07-27,1264,49,3,22517000
21823,2025-11-24,2225,29,6,5887000
21824,2025-07-12,2665,39,6,6176000
21825,2024-04-21,1422,49,6,16813000
21826,2025-05-02,2428,29,3,36966000
21827,2024-01-23,2074,28,3,5162000
21828,2024-10-31,1908,27,1,12861000
21829,2024-12-13,2852,47,3,22604000
21830,2025-08-10,1646,29,1,8132000
21831,2024-09-11,808,20,6,42642000
21832,2025-10-27,299,45,6,11355000
21833,2025-06-07,2333,7,6,18719000
21834,2025-05-03,347,4,1,11500000
21835,2024-03-02,845,32,3,4092000
21836,2025-03-20,1059,8,3,7869000
21837,2025-07-09,2521,44,6,910000
21838,2025-04-08,1107,31,3,450000
21839,2025-04-13,2309,37,1,10130000
21840,2025-06-23,2173,26,3,14302000
21841,2024-09-14,2189,32,3,22893000
21842,2025-02-26,1015,36,1,2537000
21843,2024-10-03,1599,39,3,10078000
21844,2025-03-31,371,41,6,12710000
21845,2025-06-30,1440,49,6,3751000
21846,2024-03-09,918,6,1,18640000
21847,2025-05-11,2594,44,6,6485000
21848,2024-08-06,326,22,1,55762000
21849,2025-07-02,354,23,3,26716000
21850,2024-01-01,1142,13,6,13150000
21851,2025-10-17,387,48,1,6380000
21852,2025-08-30,431,46,6,9367000
21853,2025-12-12,483,44,6,9649000
21854,2024-08-04,2475,45,6,3208000
21855,2024-12-14,352,44,1,22802000
21856,2025-07-12,1387,45,3,3930000
21857,2025-07-31,305,13,2,2498000
21858,2025-05-28,2453,34,2,10135000
21859,2025-05-24,2545,7,2,42741000
21860,2025-12-19,1337,39,3,5206000
21861,2025-04-02,588,17,3,6435000
21862,2024-08-03,1185,16,2,16188000
21863,2025-10-05,1678,31,6,12359000
21864,2024-03-07,1619,32,2,4204000
21865,2024-05-09,966,38,3,13319000
21866,2025-07-15,2505,7,1,6070000
21867,2025-12-25,2471,41,3,2601000
21868,2025-05-25,2508,25,3,50670000
21869,2025-06-28,1973,33,3,6343000
21870,2025-09-12,2029,12,6,2439000
21871,2024-07-20,2018,9,6,12795000
21872,2025-12-11,2617,45,1,18801000
21873,2025-03-20,1912,22,1,9584000
21874,2024-07-26,2998,47,6,6158000
21875,2025-03-01,991,30,2,6176000
21876,2024-01-17,2720,41,3,11640000
21877,2025-11-28,2310,29,1,37586000
21878,2024-07-26,1401,48,6,9748000
21879,2024-03-17,794,41,2,2400000
21880,2025-06-29,1368,10,6,6219000
21881,2025-05-24,316,37,6,26827000
21882,2024-08-22,1436,14,2,13518000
21883,2025-04-11,1843,50,1,2638000
21884,2024-05-02,2105,30,2,11491000
21885,2025-01-21,2715,13,6,2567000
21886,2024-11-16,2648,32,3,42087000
21887,2024-09-28,2103,15,3,3316000
21888,2025-08-03,2885,49,6,17003000
21889,2024-10-23,483,14,6,13708000
21890,2024-08-26,501,46,1,8864000
21891,2024-07-12,2790,17,6,17007000
21892,2025-10-10,2453,11,3,7119000
21893,2025-05-17,2097,15,6,7320000
21894,2024-02-20,293,9,6,5139000
21895,2025-05-16,490,4,2,19403000
21896,2024-02-18,920,33,1,3327000
21897,2025-10-25,882,15,3,22182000
21898,2024-03-23,643,38,6,26267000
21899,2025-09-13,1917,42,6,14140000
21900,2024-09-18,1391,12,6,10911000
21901,2025-10-13,1754,43,3,1749000
21902,2025-02-26,1566,44,1,16721000
21903,2025-11-01,1245,10,3,17160000
21904,2024-06-29,829,32,6,5888000
21905,2025-02-15,897,29,3,7898000
21906,2025-07-09,1021,6,1,5740000
21907,2024-02-07,1757,27,6,8252000
21908,2024-04-15,582,41,1,2364000
21909,2025-12-10,2000,35,6,23825000
21910,2025-07-21,2312,17,1,15425000
21911,2024-07-24,2302,13,6,7029000
21912,2025-12-25,1074,43,6,36951000
21913,2025-11-08,1276,45,3,10147000
21914,2024-06-03,1818,16,3,15478000
21915,2025-01-05,1059,36,2,520000
21916,2025-02-28,1629,7,6,24568000
21917,2025-07-30,2125,31,2,15625000
21918,2024-01-28,2110,48,1,13472000
21919,2025-09-25,1775,33,1,11348000
21920,2025-09-26,522,20,6,10283000
21921,2025-09-03,247,38,6,12125000
21922,2025-04-25,609,7,6,21820000
21923,2024-12-18,1541,16,1,11090000
21924,2025-12-14,1383,10,6,11762000
21925,2025-06-05,2921,44,3,12378000
21926,2025-06-10,1498,42,3,9186000
21927,2024-05-13,263,10,6,3458000
21928,2024-03-01,587,14,3,2767000
21929,2024-04-27,1025,2,6,6688000
21930,2025-09-25,194,39,3,1022000
21931,2025-04-21,962,6,1,17732000
21932,2024-07-25,442,43,1,14866000
21933,2025-11-17,1374,27,3,663000
21934,2024-01-04,2407,25,1,19658000
21935,2025-11-01,1042,33,3,22005000
21936,2024-08-30,1703,22,3,3520000
21937,2024-10-26,1528,41,6,239000
21938,2025-04-26,9,6,6,746000
21939,2024-06-18,1933,33,6,16262000
21940,2024-08-04,2352,47,3,15704000
21941,2025-12-29,2981,30,6,4396000
21942,2024-12-11,2842,32,1,2053000
21943,2025-03-17,1093,8,6,22120000
21944,2025-09-07,569,35,6,2777000
21945,2024-10-15,2708,1,2,1127000
21946,2025-07-26,331,2,2,3158000
21947,2025-11-04,677,38,2,37408000
21948,2024-02-19,758,47,2,17319000
21949,2024-01-29,1823,37,6,13699000
21950,2025-10-30,999,25,6,14730000
21951,2025-09-13,5,9,2,24194000
21952,2024-12-08,390,1,3,7895000
21953,2025-10-08,803,12,3,5742000
21954,2024-06-16,427,12,6,27301000
21955,2024-05-16,2296,23,6,40970000
21956,2024-07-04,108,49,1,18361000
21957,2025-08-23,2049,5,1,4070000
21958,2024-12-09,545,36,1,28883000
21959,2024-09-08,2126,34,1,3592000
21960,2025-07-09,1381,21,6,36598000
21961,2025-07-29,1722,31,3,7473000
21962,2025-01-31,2913,13,2,7476000
21963,2024-06-12,944,23,3,4677000
21964,2025-06-15,2143,44,6,30730000
21965,2024-01-02,234,4,3,11049000
21966,2024-01-20,1148,43,6,8194000
21967,2025-06-12,830,23,1,33317000
21968,2025-12-28,1245,7,6,25995000
21969,2024-02-26,1872,27,6,2185000
21970,2024-06-11,2858,48,1,30445000
21971,2024-07-25,1297,31,3,18615000
21972,2024-04-24,2376,7,6,37684000
21973,2024-11-23,193,37,1,11792000
21974,2025-09-05,2133,44,2,7967000
21975,2025-02-17,2849,23,3,6246000
21976,2024-12-24,547,29,3,6198000
21977,2024-04-06,2686,10,6,11523000
21978,2024-10-09,5,47,3,18574000
21979,2024-05-28,2436,50,6,4329000
21980,2025-10-17,1915,27,6,7464000
21981,2024-05-17,1090,39,6,9696000
21982,2024-11-03,2015,27,6,18103000
21983,2024-03-27,2395,10,1,21000000
21984,2024-11-02,1860,35,1,11526000
21985,2024-06-18,486,47,1,3557000
21986,2025-12-03,572,23,3,17569000
21987,2025-06-18,103,32,6,2548000
21988,2024-04-08,2789,9,3,41470000
21989,2024-05-12,1958,1,6,2856000
21990,2025-11-11,1535,50,1,30870000
21991,2025-10-23,1575,26,3,29515000
21992,2024-05-30,2866,6,3,207000
21993,2024-05-20,886,30,3,30846000
21994,2024-06-05,2060,6,6,1922000
21995,2025-12-06,2141,4,1,16773000
21996,2024-06-17,2555,33,1,15260000
21997,2024-12-10,2101,30,6,14901000
21998,2025-04-10,1218,49,6,436000
21999,2024-05-05,2686,9,6,9862000
22000,2024-01-17,1147,16,3,15508000
22001,2024-09-22,766,46,3,8056000
22002,2025-06-11,961,16,6,11453000
22003,2025-11-12,319,6,6,1558000
22004,2025-07-09,2684,50,1,33595000
22005,2025-05-01,36,11,6,5029000
22006,2025-10-06,2880,48,6,20384000
22007,2024-06-18,2139,24,3,22938000
22008,2024-06-28,901,19,6,1110000
22009,2025-03-06,937,46,1,4382000
22010,2024-06-24,373,5,3,26374000
22011,2025-09-23,1039,31,3,23043000
22012,2024-03-10,290,32,1,17588000
22013,2025-11-03,975,37,6,18934000
22014,2024-08-16,2614,6,3,7073000
22015,2025-10-29,69,44,2,34741000
22016,2025-12-12,2845,41,2,9009000
22017,2025-04-14,2592,28,1,1151000
22018,2024-08-28,2015,33,6,10071000
22019,2024-12-20,1746,30,3,13751000
22020,2024-06-24,891,42,2,22961000
22021,2024-03-18,1785,32,6,8908000
22022,2024-08-18,138,10,3,5856000
22023,2024-05-10,118,28,6,15132000
22024,2024-08-28,698,48,6,16165000
22025,2025-04-07,958,38,6,7265000
22026,2025-06-17,2551,19,3,5020000
22027,2024-09-07,631,34,6,1194000
22028,2024-10-31,2829,27,6,5082000
22029,2024-05-07,514,25,6,40000000
22030,2024-09-11,115,22,3,6580000
22031,2025-02-25,2072,42,1,5370000
22032,2024-06-17,2149,10,1,21549000
22033,2024-08-13,262,31,6,57420000
22034,2025-05-22,947,28,6,11305000
22035,2025-08-27,2629,16,1,6528000
22036,2024-11-20,2879,17,6,6756000
22037,2025-07-17,356,31,6,17447000
22038,2025-11-01,1401,31,3,10358000
22039,2024-11-23,2274,32,3,22003000
22040,2024-02-18,1563,25,3,34724000
22041,2025-11-01,1548,25,2,3782000
22042,2025-08-31,1596,42,3,4750000
22043,2024-12-28,106,31,6,29932000
22044,2025-02-02,1718,14,3,2087000
22045,2025-02-05,2971,12,1,9066000
22046,2024-07-18,2189,36,6,23341000
22047,2024-03-18,186,43,2,17686000
22048,2025-04-23,2340,23,3,15547000
22049,2024-01-06,2846,18,3,16323000
22050,2025-01-13,1701,43,6,11153000
22051,2024-02-24,894,21,6,21938000
22052,2025-12-19,741,13,3,42358000
22053,2024-01-26,631,22,6,762000
22054,2025-01-15,1970,36,2,16008000
22055,2025-05-09,2424,19,6,6996000
22056,2024-07-16,616,43,3,7512000
22057,2024-12-19,480,18,6,23325000
22058,2025-04-12,1268,30,3,19513000
22059,2025-10-29,616,14,6,4872000
22060,2025-01-07,1647,44,2,18701000
22061,2025-09-26,167,17,1,26405000
22062,2024-10-11,1070,41,6,2441000
22063,2024-05-09,1246,48,3,33211000
22064,2025-03-12,2924,42,6,49927000
22065,2024-10-05,2361,30,6,26017000
22066,2025-06-27,2480,40,6,2318000
22067,2025-07-16,944,37,6,24087000
22068,2024-02-14,1088,33,1,11572000
22069,2024-04-24,2102,9,3,16936000
22070,2024-04-19,2237,8,6,21215000
22071,2025-06-14,1528,3,6,1540000
22072,2024-04-17,2301,29,3,10440000
22073,2025-08-22,1746,16,6,24586000
22074,2025-11-05,1151,2,6,2757000
22075,2025-12-23,153,48,3,10759000
22076,2025-07-28,730,20,6,11688000
22077,2025-11-13,2420,9,1,30268000
22078,2024-06-17,2513,32,3,12220000
22079,2024-07-29,85,41,3,4597000
22080,2025-09-24,342,29,3,5753000
22081,2024-06-28,2786,12,3,15931000
22082,2024-07-25,2979,49,3,4458000
22083,2025-07-07,2441,46,3,30836000
22084,2025-06-08,1442,49,6,10969000
22085,2024-08-17,664,31,6,1812000
22086,2025-11-27,1911,31,2,11448000
22087,2024-12-31,1526,43,2,5766000
22088,2024-08-03,1905,6,3,30916000
22089,2024-03-18,2770,41,3,6772000
22090,2025-01-26,586,20,6,41261000
22091,2025-03-13,1672,44,6,30831000
22092,2025-12-25,2417,1,6,6540000
22093,2024-07-24,1096,49,3,30527000
22094,2025-10-28,1969,23,6,23830000
22095,2024-09-14,1192,21,2,9318000
22096,2024-02-26,442,41,6,7278000
22097,2025-08-06,2286,17,6,9708000
22098,2025-01-04,1428,17,6,15700000
22099,2025-02-28,558,14,1,10668000
22100,2024-03-12,1866,37,2,5112000
22101,2024-10-08,2834,44,3,2010000
22102,2024-04-16,2128,42,6,1713000
22103,2024-09-20,778,46,6,38804000
22104,2025-04-25,306,27,3,5710000
22105,2025-05-25,61,10,3,32574000
22106,2025-04-28,733,32,1,49097000
22107,2024-02-26,548,37,6,10796000
22108,2025-01-02,1394,44,6,15133000
22109,2025-03-20,2363,48,6,12188000
22110,2024-06-25,1765,6,6,11847000
22111,2024-05-25,1101,20,3,715000
22112,2024-08-04,2531,17,3,22179000
22113,2025-04-08,1489,32,1,1350000
22114,2024-08-09,207,36,3,6630000
22115,2025-02-07,275,44,1,6696000
22116,2025-10-18,1688,38,6,6020000
22117,2024-10-08,1570,23,6,25411000
22118,2024-04-04,1905,48,1,16523000
22119,2025-04-28,550,16,6,1808000
22120,2024-05-17,2764,15,3,32924000
22121,2024-05-30,829,35,3,9336000
22122,2024-06-07,1367,27,6,138000
22123,2025-07-20,1035,28,6,28849000
22124,2024-07-21,1975,46,6,952000
22125,2025-12-18,2049,10,3,3216000
22126,2025-04-28,1121,42,1,15683000
22127,2025-10-17,1290,40,6,692000
22128,2024-07-22,1967,16,6,448000
22129,2025-08-04,2610,8,3,27417000
22130,2024-03-06,1433,33,2,7033000
22131,2025-05-28,1041,38,3,29366000
22132,2024-10-08,2012,28,6,16466000
22133,2025-10-04,663,31,1,835000
22134,2025-07-10,1908,9,6,24341000
22135,2025-07-17,2222,27,1,25914000
22136,2024-11-23,2734,38,1,6586000
22137,2024-07-04,459,27,3,15253000
22138,2024-08-20,920,32,6,12516000
22139,2025-11-11,2616,13,6,3094000
22140,2024-03-25,1092,14,1,14934000
22141,2025-02-05,2464,48,3,4356000
22142,2025-01-14,893,31,6,26626000
