IdCompra,FechaCompra,IdProveedor,Total
2681,2025-12-16,51,27496000
2682,2024-04-29,72,87713000
2683,2025-01-12,16,276762000
2684,2024-08-18,27,130488000
2685,2024-12-10,39,39262000
2686,2025-03-30,67,363887000
2687,2024-06-04,15,34919000
2688,2024-12-04,35,79019000
2689,2025-08-20,79,207554000
2690,2024-04-22,60,186570000
2691,2025-10-07,12,579816000
2692,2024-12-04,25,134122000
2693,2025-04-30,39,170594000
2694,2025-02-20,4,195457000
2695,2025-03-23,7,666730000
2696,2024-12-31,20,234883000
2697,2025-02-17,12,138719000
2698,2025-09-17,10,156534000
2699,2025-05-14,72,118176000
2700,2024-08-22,14,253868000
2701,2025-11-19,33,27626000
2702,2024-07-07,57,503534000
2703,2024-05-29,79,494317000
2704,2024-04-10,24,55240000
2705,2025-08-13,28,164257000
2706,2024-08-04,1,161831000
2707,2024-06-14,21,581737000
2708,2025-11-18,56,198310000
2709,2024-12-27,13,319671000
2710,2025-09-08,2,124134000
2711,2024-06-11,1,468211000
2712,2024-01-12,8,144331000
2713,2025-11-14,37,194775000
2714,2025-02-23,13,245248000
2715,2025-07-29,15,88190000
2716,2025-08-23,13,86360000
2717,2024-10-09,36,589082000
2718,2024-09-18,52,127270000
2719,2025-05-24,60,188307000
2720,2025-03-24,53,17576000
2721,2025-02-14,40,42364000
2722,2025-07-31,65,75946000
2723,2024-12-31,8,360450000
2724,2024-01-02,77,20082000
2725,2025-03-18,18,186424000
2726,2025-06-15,31,42395000
2727,2025-08-18,79,197517000
2728,2024-12-16,2,333649000
2729,2025-09-20,19,225099000
2730,2024-12-10,3,47525000
2731,2025-10-19,39,205903000
2732,2025-12-10,6,384069000
2733,2024-06-24,40,77349000
2734,2025-11-02,43,816406000
2735,2025-12-13,28,121172000
2736,2025-10-14,7,93085000
2737,2025-03-04,13,69089000
2738,2024-09-19,63,68769000
2739,2025-03-05,61,85753000
2740,2025-08-11,10,51453000
2741,2024-06-05,49,324312000
2742,2024-11-29,26,384956000
2743,2024-10-19,64,1042096000
2744,2025-09-25,52,171203000
2745,2024-09-28,74,40176000
2746,2024-06-09,58,451500000
2747,2024-08-25,6,366728000
2748,2025-10-02,62,568186000
2749,2024-11-21,30,62482000
2750,2025-06-26,21,352447000
2751,2024-06-04,27,71358000
2752,2024-12-04,40,13842000
2753,2025-10-01,49,535696000
2754,2024-03-31,34,109150000
2755,2024-08-05,29,157602000
2756,2024-04-29,17,58932000
2757,2025-10-14,27,268328000
2758,2024-02-26,39,335598000
2759,2025-08-13,31,117118000
2760,2025-11-27,1,203772000
2761,2024-12-23,66,422583000
2762,2025-10-21,33,529407000
2763,2025-05-05,41,120673000
2764,2025-02-25,60,64237000
2765,2024-06-08,52,333790000
2766,2025-08-18,17,136506000
2767,2024-04-18,67,80020000
2768,2024-01-07,41,158755000
2769,2024-04-27,45,58129000
2770,2025-09-15,9,119146000
2771,2024-08-24,1,339861000
2772,2024-04-28,76,208325000
2773,2024-04-01,78,64821000
2774,2025-06-24,45,140464000
2775,2024-12-11,25,62659000
2776,2024-04-16,33,146656000
2777,2025-01-22,54,26567000
2778,2024-04-28,31,51878000
2779,2025-02-20,38,62044000
2780,2024-12-16,56,397920000
2781,2024-06-09,60,216982000
2782,2025-10-11,62,131869000
2783,2025-10-22,76,370258000
2784,2024-03-17,3,69246000
2785,2024-07-20,44,141899000
2786,2024-11-20,45,160804000
2787,2024-01-31,66,802400000
2788,2024-09-26,24,193340000
2789,2025-08-13,9,49060000
2790,2025-04-09,36,66881000
2791,2024-02-19,25,361779000
2792,2024-10-09,80,242551000
2793,2024-09-12,47,38395000
2794,2025-04-25,69,300606000
2795,2024-09-09,2,618877000
2796,2025-07-24,22,33582000
2797,2025-04-04,72,269763000
2798,2025-10-04,18,401598000
2799,2025-04-25,12,293976000
2800,2025-06-25,63,740990000
2801,2025-09-30,57,214334000
2802,2025-05-02,39,95642000
2803,2025-03-13,47,249701000
2804,2025-11-02,1,180459000
2805,2025-06-07,46,207679000
2806,2024-12-09,34,288716000
2807,2025-04-19,79,327164000
2808,2024-06-23,18,483774000
2809,2025-06-27,10,111948000
2810,2024-05-14,77,184151000
2811,2024-05-16,40,257659000
2812,2024-10-03,49,78136000
2813,2024-02-20,48,201850000
2814,2025-02-12,72,445238000
2815,2025-10-13,59,161358000
2816,2024-10-26,12,223034000
2817,2025-10-01,15,74353000
2818,2025-02-24,31,95061000
2819,2024-06-12,58,784201000
2820,2024-06-01,72,62611000
2821,2024-08-04,80,653449000
2822,2024-12-04,38,323274000
2823,2024-02-01,6,28112000
2824,2024-06-09,47,108596000
2825,2025-07-08,46,315594000
2826,2024-04-30,68,149880000
2827,2025-01-13,70,197522000
2828,2024-02-10,71,65486000
2829,2025-02-17,13,81363000
2830,2025-08-10,66,44836000
2831,2024-07-04,21,294539000
2832,2024-12-14,12,83761000
2833,2024-12-26,57,444128000
2834,2025-03-12,54,75030000
2835,2025-09-27,67,247333000
2836,2024-05-20,54,263213000
2837,2024-10-17,70,67461000
2838,2025-02-21,17,354058000
2839,2024-02-26,2,689228000
2840,2024-10-21,10,373671000
2841,2024-05-10,31,363178000
2842,2025-06-08,55,503192000
2843,2025-12-01,20,51637000
2844,2024-04-20,71,116897000
2845,2025-04-28,73,28058000
2846,2024-08-25,76,501688000
2847,2025-03-05,59,886341000
2848,2024-12-13,42,157448000
2849,2025-04-25,45,620610000
2850,2025-11-08,71,143618000
2851,2025-02-24,49,38335000
2852,2024-11-18,59,218856000
2853,2025-12-13,17,260667000
2854,2024-11-03,63,355719000
2855,2025-06-11,78,814450000
2856,2025-09-17,2,366969000
2857,2025-08-13,6,135784000
2858,2025-02-17,7,75380000
2859,2024-08-25,26,163260000
2860,2024-01-12,12,38532000
2861,2024-05-07,13,160699000
2862,2024-05-20,40,146644000
2863,2025-06-02,65,389354000
2864,2024-06-06,42,23198000
2865,2024-07-21,2,127919000
2866,2025-06-02,7,117459000
2867,2024-05-14,5,97426000
2868,2025-03-03,57,132746000
2869,2024-11-09,72,56955000
2870,2024-05-16,18,42568000
2871,2025-02-15,79,399577000
2872,2025-12-14,59,65844000
2873,2025-01-22,22,14311000
2874,2024-01-20,37,153504000
2875,2025-09-24,63,183740000
2876,2024-03-26,47,163452000
2877,2025-05-01,3,18291000
2878,2024-07-20,79,176166000
2879,2024-05-26,13,62912000
2880,2025-09-14,6,341117000
2881,2024-08-15,5,24303000
2882,2024-03-07,61,24072000
2883,2024-10-05,46,434669000
2884,2024-03-03,18,51236000
2885,2024-11-26,58,308243000
2886,2024-05-29,16,214930000
2887,2024-05-22,53,51600000
2888,2025-03-14,50,141551000
2889,2025-11-04,28,144958000
2890,2024-06-18,6,255813000
2891,2024-09-30,64,293274000
2892,2024-07-08,62,850618000
2893,2024-08-12,6,204792000
2894,2024-01-07,63,165695000
2895,2024-06-05,72,163013000
2896,2024-12-11,30,292833000
2897,2024-05-11,33,355014000
2898,2024-01-14,20,391288000
2899,2025-12-23,80,53428000
2900,2024-12-06,47,183302000
2901,2025-11-24,29,334398000
2902,2024-07-29,38,29302000
2903,2024-11-24,19,189135000
2904,2024-06-01,47,182323000
2905,2025-03-28,35,472347000
2906,2024-06-24,38,408556000
2907,2024-01-07,66,86742000
2908,2025-05-23,61,391362000
2909,2025-08-07,77,595894000
2910,2025-08-26,72,146232000
2911,2024-10-23,5,411624000
2912,2024-07-17,54,138469000
2913,2024-06-21,4,213149000
2914,2025-12-03,29,85234000
2915,2024-04-08,21,420432000
2916,2024-01-23,55,309157000
2917,2025-11-22,75,147282000
2918,2025-12-20,6,443288000
2919,2024-11-09,39,189302000
2920,2024-09-25,10,179291000
2921,2025-05-23,9,97446000
2922,2025-12-13,56,238515000
2923,2024-05-12,9,74284000
2924,2025-07-18,56,28762000
2925,2024-12-18,78,36710000
2926,2024-08-24,33,105306000
2927,2025-08-03,22,293775000
2928,2024-05-29,33,102178000
2929,2025-06-28,5,518838000
2930,2024-08-13,12,229228000
2931,2024-03-05,67,254473000
2932,2024-02-24,32,354457000
2933,2025-12-28,11,48175000
2934,2025-01-01,64,110160000
2935,2025-10-01,14,160677000
2936,2025-04-06,23,27650000
2937,2025-03-27,70,433636000
2938,2025-04-23,49,42021000
2939,2024-04-27,66,851678000
2940,2025-05-20,70,274956000
2941,2024-07-11,80,304509000
2942,2025-10-09,25,263508000
2943,2025-08-19,18,211133000
2944,2024-03-01,23,163143000
2945,2025-01-22,20,146068000
2946,2024-06-13,60,44389000
2947,2025-08-14,49,277630000
2948,2024-04-27,76,68003000
2949,2024-10-02,23,714134000
2950,2024-07-02,34,262440000
2951,2025-05-03,45,44350000
2952,2025-02-28,12,553064000
2953,2024-11-21,16,155196000
2954,2025-01-15,79,177022000
2955,2025-09-07,23,340702000
2956,2025-06-12,14,159380000
2957,2025-06-08,18,155190000
2958,2025-09-16,61,38253000
2959,2025-05-11,57,4230000
2960,2024-08-01,49,158180000
2961,2025-03-18,60,183178000
2962,2024-10-15,16,291341000
2963,2024-06-26,29,71521000
2964,2025-01-12,23,237585000
2965,2025-11-16,68,85118000
2966,2024-03-19,74,16253000
2967,2025-08-19,77,136024000
2968,2024-03-02,37,25348000
2969,2025-11-04,55,237185000
2970,2024-04-14,11,121171000
2971,2024-11-03,18,175681000
2972,2024-02-24,36,95936000
2973,2025-12-27,26,219897000
2974,2024-03-03,11,55867000
2975,2024-02-01,48,405971000
2976,2025-08-23,70,46376000
2977,2024-10-18,79,101867000
2978,2025-11-06,27,159806000
2979,2024-03-16,29,297819000
2980,2025-03-17,51,123867000
2981,2024-07-09,68,116104000
2982,2025-09-23,25,283268000
2983,2024-01-29,8,123861000
2984,2025-06-14,46,200693000
2985,2024-06-21,42,160331000
2986,2025-11-29,73,93617000
2987,2024-07-31,72,296556000
2988,2025-10-10,27,330497000
2989,2025-07-22,69,248356000
2990,2025-11-09,79,300866000
2991,2024-11-10,55,467286000
2992,2024-05-19,41,135047000
2993,2025-12-08,35,121599000
2994,2025-01-07,73,345308000
2995,2025-03-12,34,115558000
2996,2025-12-30,16,407648000
2997,2025-12-19,78,861228000
2998,2025-07-10,77,367468000
2999,2024-03-21,1,48776000
3000,2025-09-15,64,3249000
3001,2024-12-23,21,84200000
3002,2024-07-25,4,194566000
3003,2024-11-25,3,60603000
3004,2024-05-10,41,62631000
3005,2024-07-22,59,139007000
3006,2024-03-10,72,9588000
3007,2025-09-15,18,115299000
3008,2024-07-22,10,198996000
3009,2024-02-28,44,344247000
3010,2025-07-20,49,544036000
3011,2025-08-18,25,160524000
3012,2025-07-26,76,30960000
3013,2025-02-16,29,314730000
3014,2025-12-01,12,418457000
3015,2024-12-14,38,161790000
3016,2024-05-09,47,18104000
3017,2024-12-06,20,86446000
3018,2024-03-12,66,706880000
3019,2024-07-10,46,4019000
3020,2024-02-11,36,308598000
3021,2024-11-30,73,396305000
3022,2024-12-10,75,119067000
3023,2025-12-23,71,81583000
3024,2025-03-11,9,355466000
3025,2025-09-16,55,129109000
3026,2025-08-06,12,33128000
3027,2025-10-23,50,85521000
3028,2024-09-17,77,336960000
3029,2024-06-12,59,271990000
3030,2025-07-07,71,154758000
3031,2025-09-22,73,635695000
3032,2025-08-12,76,98799000
3033,2024-09-18,13,34399000
3034,2025-06-15,17,36666000
3035,2024-12-16,52,10260000
3036,2025-01-16,29,193184000
3037,2025-07-26,62,625269000
3038,2025-06-30,58,211200000
3039,2025-05-28,23,26616000
3040,2024-03-07,28,767748000
3041,2025-02-01,74,86989000
3042,2025-04-17,42,331788000
3043,2024-01-06,57,151262000
3044,2024-10-21,66,266112000
3045,2024-09-29,21,421784000
3046,2024-04-14,68,285915000
3047,2024-07-02,22,99584000
3048,2025-06-25,61,172165000
3049,2025-03-03,14,312151000
3050,2025-11-30,7,192315000
3051,2025-05-22,71,135609000
3052,2025-02-12,2,108810000
3053,2024-03-23,29,287372000
3054,2025-01-14,66,29918000
3055,2025-07-17,40,436844000
3056,2024-08-31,12,459072000
3057,2025-10-06,10,202201000
3058,2024-11-04,55,95814000
3059,2025-12-09,48,314853000
3060,2025-07-25,72,250515000
3061,2024-03-07,48,651922000
3062,2024-05-22,27,170025000
3063,2025-02-04,77,154416000
3064,2025-07-15,79,472379000
3065,2024-12-04,58,55582000
3066,2025-10-10,27,395694000
3067,2024-09-15,7,164132000
3068,2025-09-02,76,72401000
3069,2025-10-05,50,242660000
3070,2024-06-29,23,18105000
3071,2025-09-18,75,149062000
3072,2025-05-10,74,182121000
3073,2024-07-06,9,390112000
3074,2025-12-01,78,437399000
3075,2025-06-14,25,238930000
3076,2025-08-21,21,603377000
3077,2024-07-05,8,107407000
3078,2025-05-07,60,702110000
3079,2025-05-13,33,103905000
3080,2025-09-21,18,18504000
3081,2024-05-14,70,75683000
3082,2024-12-24,55,856698000
3083,2024-01-25,73,171618000
3084,2024-02-27,64,63198000
3085,2024-07-17,41,201243000
3086,2024-03-31,4,421140000
3087,2024-08-14,14,338232000
3088,2025-01-11,13,354800000
3089,2024-05-31,55,288935000
3090,2025-05-31,5,72734000
3091,2025-09-08,54,458518000
3092,2025-01-08,51,107155000
3093,2024-07-10,77,62348000
3094,2024-07-15,15,247326000
3095,2025-07-31,77,275192000
3096,2024-09-12,29,198379000
3097,2025-05-26,15,7395000
3098,2024-11-15,48,191556000
3099,2025-04-11,70,471082000
3100,2025-08-09,14,176772000
3101,2024-06-14,40,104626000
3102,2024-02-03,76,68024000
3103,2025-03-07,13,111242000
3104,2024-03-27,74,515314000
3105,2025-10-03,20,81681000
3106,2024-07-13,8,42625000
3107,2024-12-09,10,386078000
3108,2024-02-25,49,150690000
3109,2024-12-25,16,188320000
3110,2025-04-21,66,162166000
3111,2024-06-01,60,394607000
3112,2024-11-07,50,111570000
3113,2024-07-13,15,249599000
3114,2024-09-20,70,296309000
3115,2024-07-04,61,376750000
3116,2025-09-19,40,83697000
3117,2024-04-28,9,610409000
3118,2024-10-02,67,92701000
3119,2024-06-06,54,200807000
3120,2025-04-27,68,363263000
3121,2025-05-31,58,158594000
3122,2024-11-03,57,130603000
3123,2025-03-24,54,85830000
3124,2024-05-21,9,29156000
3125,2025-01-27,10,54449000
3126,2025-09-17,6,484531000
3127,2024-01-30,69,320825000
3128,2025-06-25,64,45386000
3129,2025-10-22,44,180380000
3130,2024-05-22,36,214541000
3131,2025-04-27,41,387437000
3132,2025-07-14,63,20384000
3133,2024-11-30,48,205978000
3134,2025-10-27,18,398613000
3135,2025-09-12,20,461569000
3136,2025-04-18,79,217110000
3137,2025-03-20,42,148524000
3138,2024-10-02,26,155290000
3139,2025-01-15,25,116554000
3140,2025-12-26,6,391048000
3141,2025-01-26,4,134648000
3142,2025-01-31,66,193996000
3143,2024-06-24,76,187869000
3144,2025-05-01,38,313988000
3145,2025-12-08,41,263266000
3146,2025-11-09,27,306686000
3147,2025-03-26,77,582676000
3148,2025-01-09,4,84726000
3149,2025-01-01,18,162202000
3150,2024-09-10,49,344152000
3151,2025-10-21,32,47137000
3152,2025-10-05,68,54299000
3153,2024-01-16,28,47479000
3154,2025-10-21,59,65224000
3155,2025-04-25,46,110797000
3156,2024-11-16,4,25688000
3157,2024-12-20,70,210902000
3158,2025-12-28,33,125193000
3159,2024-10-30,48,112461000
3160,2024-04-01,69,63555000
3161,2024-12-06,76,209165000
3162,2025-07-26,55,28695000
3163,2025-02-02,18,277591000
3164,2024-07-08,22,113023000
3165,2024-03-24,51,238218000
3166,2024-01-08,77,48804000
3167,2024-06-19,32,206061000
3168,2025-11-20,53,272660000
3169,2024-04-13,43,1100000
3170,2025-04-10,14,253770000
3171,2025-07-29,68,574590000
3172,2025-03-08,26,42840000
3173,2024-05-17,46,284546000
3174,2024-12-11,45,92801000
3175,2025-12-20,3,209753000
3176,2025-10-19,55,38125000
3177,2025-11-13,70,311364000
3178,2024-12-22,7,13068000
3179,2024-03-14,71,118211000
3180,2025-01-17,54,123096000
3181,2025-03-02,79,236417000
3182,2024-08-29,42,67979000
3183,2025-03-15,39,124223000
3184,2024-08-05,22,68195000
3185,2025-02-17,23,131424000
3186,2025-12-03,34,101185000
3187,2025-11-28,74,180796000
3188,2024-10-08,80,136960000
3189,2024-07-04,51,309271000
3190,2024-01-02,17,78719000
3191,2025-10-17,70,576490000
3192,2025-02-04,1,214559000
3193,2025-08-10,80,51061000
3194,2025-02-25,43,506892000
3195,2024-04-21,15,185551000
3196,2025-08-14,18,98694000
3197,2024-06-14,51,170178000
3198,2025-03-25,1,295960000
3199,2025-08-11,25,118732000
3200,2025-01-17,67,258296000
3201,2025-03-16,20,101682000
3202,2024-05-19,77,355938000
3203,2025-11-27,27,268594000
3204,2024-10-25,34,233640000
3205,2024-02-06,76,21681000
3206,2025-04-07,7,348932000
3207,2024-12-24,51,525627000
3208,2024-02-10,26,463980000
3209,2024-12-11,46,87523000
3210,2024-08-31,52,424523000
3211,2024-02-21,79,10230000
3212,2025-01-13,38,121748000
3213,2025-06-06,77,532857000
3214,2024-12-12,47,184526000
3215,2025-07-27,25,90341000
3216,2025-01-02,25,103518000
3217,2024-05-20,2,343418000
3218,2025-10-15,29,495280000
3219,2025-03-27,55,89676000
3220,2024-08-20,34,168652000
3221,2025-12-31,63,469865000
3222,2024-06-13,5,64358000
3223,2024-04-24,2,20160000
3224,2025-05-18,30,83511000
3225,2024-06-24,62,411885000
3226,2025-03-06,73,223412000
3227,2025-09-02,21,122216000
3228,2024-03-15,12,36469000
3229,2024-07-25,41,341658000
3230,2025-11-20,5,90270000
3231,2024-03-06,56,214647000
3232,2025-11-13,66,104514000
3233,2024-07-21,77,328841000
3234,2024-02-19,43,89184000
3235,2024-02-07,37,42489000
3236,2025-07-18,20,642051000
3237,2024-11-12,74,410078000
3238,2024-11-21,25,310906000
3239,2024-09-11,41,345277000
3240,2024-02-16,4,95471000
3241,2024-04-28,55,33835000
3242,2024-02-26,41,222441000
3243,2025-10-22,53,375042000
3244,2024-10-11,12,79882000
3245,2024-04-21,68,192651000
3246,2024-06-09,26,24055000
3247,2025-04-07,73,5478000
3248,2024-04-17,61,11440000
3249,2024-11-02,68,33884000
3250,2024-06-13,3,37970000
3251,2025-02-27,21,25203000
3252,2024-10-02,45,169732000
3253,2025-10-10,78,351351000
3254,2025-07-20,5,309288000
3255,2025-02-05,27,153589000
3256,2025-12-30,24,553475000
3257,2025-12-12,16,339782000
3258,2025-08-31,18,623890000
3259,2025-05-08,32,284539000
3260,2025-01-31,69,64662000
3261,2025-03-06,37,54195000
3262,2024-06-19,65,89947000
3263,2025-03-18,29,51025000
3264,2025-09-17,27,200707000
3265,2024-01-30,16,159751000
3266,2024-01-20,32,219184000
3267,2024-04-26,55,116472000
3268,2024-07-02,43,271458000
3269,2025-01-09,39,131586000
3270,2025-07-21,19,49316000
3271,2024-05-26,8,16772000
3272,2025-12-11,47,150724000
3273,2025-08-23,1,100011000
3274,2024-01-07,72,228051000
3275,2024-11-11,38,163297000
3276,2025-04-27,79,208814000
3277,2025-09-09,70,10953000
3278,2025-03-14,2,126917000
3279,2024-10-25,80,84337000
3280,2024-05-08,60,31514000
3281,2025-03-12,67,95640000
3282,2025-01-04,25,83205000
3283,2025-06-22,70,316182000
3284,2025-02-09,20,306810000
3285,2024-12-27,66,189779000
3286,2025-03-19,43,121980000
3287,2025-10-28,9,384169000
3288,2025-04-26,25,69034000
3289,2024-12-10,40,41338000
3290,2024-01-26,47,45612000
3291,2025-10-24,43,230915000
3292,2024-10-10,27,53009000
3293,2024-08-19,43,679588000
3294,2024-05-28,39,223594000
3295,2025-07-13,44,364608000
3296,2025-07-27,32,327393000
3297,2024-03-08,18,215138000
3298,2024-04-09,39,358737000
3299,2024-10-22,34,451437000
3300,2024-09-27,4,39404000
3301,2025-04-13,66,147126000
3302,2024-08-16,33,205233000
3303,2024-05-27,15,298989000
3304,2025-11-08,77,211989000
3305,2025-03-13,80,688687000
3306,2024-02-29,9,182212000
3307,2025-10-23,35,205916000
3308,2024-02-07,33,170738000
3309,2024-09-24,5,384578000
3310,2025-01-21,47,151356000
3311,2024-09-27,1,395919000
3312,2025-04-02,4,249298000
3313,2025-03-27,79,50082000
3314,2025-10-10,7,419458000
3315,2024-04-03,28,272270000
3316,2025-05-31,15,255011000
3317,2025-09-18,73,57438000
3318,2025-05-31,76,231501000
3319,2024-02-04,12,594389000
3320,2025-05-23,71,798621000
3321,2024-12-27,75,300869000
3322,2025-12-21,1,377708000
3323,2024-10-29,7,124953000
3324,2024-04-30,28,235508000
3325,2025-09-02,20,68619000
3326,2024-07-28,72,70275000
3327,2025-11-24,52,89530000
3328,2024-09-24,18,55221000
3329,2024-08-07,68,623852000
3330,2025-02-09,69,244594000
3331,2024-07-24,33,227813000
3332,2025-01-27,51,179388000
3333,2025-11-23,67,429809000
3334,2024-03-06,5,86927000
3335,2024-11-15,77,43206000
3336,2025-08-25,38,162400000
3337,2024-12-11,18,209266000
3338,2025-02-01,43,134660000
3339,2025-06-24,42,30126000
3340,2025-03-17,68,153978000
3341,2025-07-29,15,205468000
3342,2024-08-08,29,117990000
3343,2024-08-26,17,179940000
3344,2024-08-19,46,280209000
3345,2024-09-22,79,278218000
3346,2024-04-29,37,84554000
3347,2024-08-13,39,194252000
3348,2024-11-25,42,122825000
3349,2025-10-23,69,49120000
3350,2025-07-17,14,262598000
3351,2024-04-28,49,387121000
3352,2025-12-13,51,238653000
3353,2025-09-13,61,420394000
3354,2024-11-26,66,587452000
3355,2025-07-03,18,71733000
3356,2024-12-04,15,228732000
3357,2024-10-25,4,100622000
3358,2025-04-07,79,167569000
3359,2025-08-27,27,256182000
3360,2025-12-07,32,118424000
3361,2024-04-16,19,172826000
3362,2025-01-24,59,15148000
3363,2025-10-25,9,158879000
3364,2024-05-10,71,13962000
3365,2025-11-29,10,96259000
3366,2024-07-31,18,111598000
3367,2025-01-01,72,181376000
3368,2025-05-16,29,292488000
3369,2024-08-08,21,133853000
3370,2024-04-28,50,248820000
3371,2025-08-07,49,199328000
3372,2024-04-09,55,215838000
3373,2024-10-16,77,24839000
3374,2025-08-12,59,548684000
3375,2025-11-22,28,114416000
3376,2024-10-29,78,269230000
3377,2024-09-04,78,65560000
3378,2024-02-27,80,272667000
3379,2024-07-15,49,167972000
3380,2024-10-13,50,254831000
3381,2025-02-03,40,31040000
3382,2024-08-11,66,367908000
3383,2025-05-12,78,351438000
3384,2025-11-26,74,246531000
3385,2024-09-12,70,69979000
3386,2024-12-11,23,55878000
3387,2024-06-24,49,466871000
3388,2025-01-11,24,56569000
3389,2024-12-15,76,280477000
3390,2024-02-27,7,64493000
3391,2024-03-12,43,364622000
3392,2024-05-15,18,52272000
3393,2025-08-23,75,107020000
3394,2025-03-27,2,248168000
3395,2024-10-03,57,760415000
3396,2025-01-22,45,164480000
3397,2025-07-16,46,289889000
3398,2025-12-22,32,625074000
3399,2025-02-18,69,284072000
3400,2025-10-16,25,150059000
3401,2025-10-20,61,46971000
3402,2025-11-27,24,221680000
3403,2024-01-25,65,424551000
3404,2025-01-11,43,160309000
3405,2025-10-21,59,394932000
3406,2025-12-11,69,58164000
3407,2024-10-01,55,219155000
3408,2025-03-02,13,92371000
3409,2025-12-13,75,284792000
3410,2024-09-24,66,345173000
3411,2024-10-25,55,359524000
3412,2024-09-10,80,215588000
3413,2025-09-21,26,197411000
3414,2025-01-03,49,342203000
3415,2025-02-15,27,327338000
3416,2024-10-24,13,29770000
3417,2025-09-25,77,316306000
3418,2025-08-05,80,221576000
3419,2024-11-08,21,99864000
3420,2024-10-05,42,824938000
3421,2024-03-21,13,25002000
3422,2025-11-22,80,431789000
3423,2024-04-13,43,450986000
3424,2025-01-17,78,220236000
3425,2024-05-11,13,39286000
3426,2025-06-01,28,411525000
3427,2025-10-08,17,6204000
3428,2025-10-20,59,282561000
3429,2024-01-12,68,517746000
3430,2025-12-09,36,245443000
3431,2025-09-13,28,151064000
3432,2024-12-01,67,88887000
3433,2024-08-29,44,417241000
3434,2025-01-08,40,38190000
3435,2024-08-09,13,553947000
3436,2025-07-07,77,201801000
3437,2024-07-10,24,32392000
3438,2025-11-17,34,273285000
3439,2025-02-09,41,216354000
3440,2025-07-25,26,129406000
3441,2025-05-14,5,94724000
3442,2025-02-09,57,77807000
3443,2025-10-26,60,582403000
3444,2025-04-16,68,286409000
3445,2024-10-07,6,210344000
3446,2024-04-27,58,434854000
3447,2025-08-04,76,365645000
3448,2025-08-09,17,87049000
3449,2025-02-18,56,122826000
3450,2025-10-22,19,219703000
3451,2024-03-23,21,131043000
3452,2024-06-05,60,130884000
3453,2025-07-05,16,245592000
3454,2024-12-24,44,118078000
3455,2025-05-04,50,59440000
3456,2025-11-24,35,42918000
3457,2024-04-24,75,41909000
3458,2024-09-04,53,150126000
3459,2025-10-10,68,6125000
3460,2025-06-26,24,160496000
3461,2024-03-27,1,168966000
3462,2025-11-06,21,59251000
3463,2024-09-25,5,5100000
3464,2024-09-28,44,14568000
3465,2024-06-05,27,438788000
3466,2024-01-02,48,63945000
3467,2025-04-29,59,231008000
3468,2024-06-03,59,316158000
3469,2024-04-28,14,396800000
3470,2024-03-23,60,83834000
3471,2025-03-23,33,10532000
3472,2024-01-06,21,195901000
3473,2025-11-05,14,38271000
3474,2024-11-20,74,176512000
3475,2025-08-25,40,389523000
3476,2024-11-26,43,389622000
3477,2024-10-19,68,123928000
3478,2024-03-20,62,345840000
3479,2025-10-15,9,275291000
3480,2025-08-05,23,350582000
3481,2024-10-19,8,7896000
3482,2024-11-18,47,106200000
3483,2024-11-30,15,571296000
3484,2025-02-13,37,57414000
3485,2024-04-08,23,423151000
3486,2025-07-16,28,557574000
3487,2025-06-28,57,246568000
3488,2025-07-21,32,220057000
3489,2025-04-28,60,267036000
3490,2024-07-25,70,25269000
3491,2024-08-17,11,285566000
3492,2024-09-11,3,240853000
3493,2024-09-20,6,129191000
3494,2025-02-01,33,247678000
3495,2024-05-29,41,123110000
3496,2024-11-15,76,99582000
3497,2024-02-13,66,87332000
3498,2025-09-14,21,38471000
3499,2025-10-28,29,55222000
3500,2025-04-18,55,209690000
3501,2025-10-23,5,79668000
3502,2024-01-24,49,179689000
3503,2025-07-10,79,208592000
3504,2025-05-05,29,114736000
3505,2025-04-11,51,44044000
3506,2024-12-01,27,88780000
3507,2025-08-16,65,83312000
3508,2024-03-22,28,357294000
3509,2024-09-21,33,83200000
3510,2024-03-11,35,133398000
3511,2025-08-25,22,463553000
3512,2025-01-16,54,315069000
3513,2025-08-14,8,330495000
3514,2024-04-02,40,40247000
3515,2024-08-12,20,38940000
3516,2025-08-29,68,254936000
3517,2025-05-31,2,58550000
3518,2024-12-04,13,297346000
3519,2024-02-08,31,422313000
3520,2025-11-01,3,774927000
3521,2025-08-13,56,63839000
3522,2024-10-29,21,124893000
3523,2025-05-21,72,95570000
3524,2025-06-27,46,87866000
3525,2025-11-12,52,84150000
3526,2025-06-07,13,19796000
3527,2024-03-13,47,362446000
3528,2024-06-21,45,42768000
3529,2025-12-12,64,342874000
3530,2024-03-13,61,296098000
3531,2024-04-02,66,151603000
3532,2024-11-04,15,26747000
3533,2025-11-23,25,182170000
3534,2024-09-13,63,112717000
3535,2024-10-04,62,409340000
3536,2024-04-07,37,26288000
3537,2024-03-31,60,195856000
3538,2025-06-30,77,65589000
3539,2024-02-17,72,183611000
3540,2025-02-28,5,319765000
3541,2024-10-12,8,67465000
3542,2024-07-23,24,769695000
3543,2024-04-11,53,213530000
3544,2025-02-09,34,63528000
3545,2024-09-10,61,138637000
3546,2025-04-02,30,231962000
3547,2025-03-10,2,442541000
3548,2025-12-15,39,9794000
3549,2024-05-05,67,157797000
3550,2024-05-23,41,356568000
3551,2025-02-18,74,325953000
3552,2025-07-21,76,310608000
3553,2024-07-12,63,420043000
