IdDetalle,IdVenta,IdProducto,Cantidad,PrecioUnitario,Subtotal
75127,7645,411,5,1558000,7790000
75128,18731,180,3,5201000,15603000
75129,9613,592,3,199000,597000
75130,12109,751,2,353000,706000
75131,11563,93,3,482000,1446000
75132,8892,110,3,658000,1974000
75133,3234,567,2,6238000,12476000
75134,19537,135,3,276000,828000
75135,13784,19,5,25000,125000
75136,8823,501,4,3276000,13104000
75137,24876,6,2,1704000,3408000
75138,24585,426,1,769000,769000
75139,13751,415,2,389000,778000
75140,15923,468,4,639000,2556000
75141,15919,472,3,190000,570000
75142,7285,715,2,239000,478000
75143,22767,20,3,1541000,4623000
75144,22345,156,5,1053000,5265000
75145,18003,98,1,4257000,4257000
75146,3886,3,1,2261000,2261000
75147,19097,174,5,1136000,5680000
75148,5233,362,1,5465000,5465000
75149,9007,448,3,114000,342000
75150,9191,248,4,115000,460000
75151,16164,8,4,604000,2416000
75152,9203,626,4,1444000,5776000
75153,10218,258,1,1132000,1132000
75154,18417,3,2,2261000,4522000
75155,16165,534,1,201000,201000
75156,7799,361,3,803000,2409000
75157,9366,115,1,376000,376000
75158,5111,665,1,1251000,1251000
75159,3563,778,5,5657000,28285000
75160,23904,627,4,757000,3028000
75161,1160,727,5,254000,1270000
75162,20609,123,3,777000,2331000
75163,9698,148,4,2241000,8964000
75164,21782,251,1,3149000,3149000
75165,12579,415,2,389000,778000
75166,3079,632,3,182000,546000
75167,22443,259,3,2975000,8925000
75168,21104,167,3,71000,213000
75169,5690,690,2,592000,1184000
75170,2921,110,3,658000,1974000
75171,15843,613,4,275000,1100000
75172,588,481,4,2883000,11532000
75173,21053,530,3,280000,840000
75174,231,126,3,1345000,4035000
75175,9717,114,5,689000,3445000
75176,12606,25,5,1533000,7665000
75177,12167,262,4,1630000,6520000
75178,602,532,3,2580000,7740000
75179,11279,118,3,135000,405000
75180,4491,374,5,269000,1345000
75181,4382,264,5,1225000,6125000
75182,17503,286,3,320000,960000
75183,15576,137,4,442000,1768000
75184,5679,176,5,615000,3075000
75185,24111,693,1,3213000,3213000
75186,10767,582,5,1365000,6825000
75187,12753,784,5,4270000,21350000
75188,22537,65,4,1316000,5264000
75189,5952,743,3,75000,225000
75190,20033,680,3,1429000,4287000
75191,7405,600,4,1181000,4724000
75192,17342,353,5,944000,4720000
75193,21152,358,1,2507000,2507000
75194,7997,544,1,932000,932000
75195,22683,190,2,1642000,3284000
75196,16156,489,2,3692000,7384000
75197,7399,798,5,132000,660000
75198,15600,726,2,413000,826000
75199,4605,358,4,2507000,10028000
75200,21053,117,2,578000,1156000
75201,11437,674,1,3099000,3099000
75202,14773,70,4,2338000,9352000
75203,1175,469,5,2317000,11585000
75204,9869,481,3,2883000,8649000
75205,4358,71,4,1185000,4740000
75206,18060,554,2,775000,1550000
75207,6281,564,5,177000,885000
75208,9026,37,5,537000,2685000
75209,15878,194,5,197000,985000
75210,9130,459,1,264000,264000
75211,14264,40,5,138000,690000
75212,656,657,3,2834000,8502000
75213,7032,579,4,563000,2252000
75214,6382,665,3,1251000,3753000
75215,1298,309,5,121000,605000
75216,12561,693,5,3213000,16065000
75217,19790,109,3,5512000,16536000
75218,8040,265,5,371000,1855000
75219,22798,208,1,2968000,2968000
75220,4627,528,1,2343000,2343000
75221,5129,276,5,881000,4405000
75222,16980,79,2,5741000,11482000
75223,13374,593,2,511000,1022000
75224,17485,173,3,1970000,5910000
75225,11740,712,1,4964000,4964000
75226,188,85,3,35000,105000
75227,16652,44,5,2540000,12700000
75228,11330,469,5,2317000,11585000
75229,16790,555,4,1777000,7108000
75230,23916,475,5,178000,890000
75231,14250,161,1,1368000,1368000
75232,18036,113,3,1063000,3189000
75233,2263,280,2,664000,1328000
75234,10156,617,5,1158000,5790000
75235,14620,355,4,737000,2948000
75236,17036,190,5,1642000,8210000
75237,7148,780,4,1737000,6948000
75238,5789,22,5,552000,2760000
75239,15753,373,2,1977000,3954000
75240,24947,124,2,619000,1238000
75241,11560,346,5,203000,1015000
75242,13755,584,1,1833000,1833000
75243,348,459,5,264000,1320000
75244,1047,320,3,4004000,12012000
75245,20932,732,3,386000,1158000
75246,5855,555,3,1777000,5331000
75247,6902,275,2,7427000,14854000
75248,17806,580,3,1368000,4104000
75249,21834,242,3,2420000,7260000
75250,20315,552,1,1952000,1952000
75251,8925,149,3,2686000,8058000
75252,6458,532,2,2580000,5160000
75253,20824,331,5,430000,2150000
75254,18862,634,1,2415000,2415000
75255,6245,354,5,2274000,11370000
75256,3724,93,2,482000,964000
75257,15521,273,1,1966000,1966000
75258,3148,264,4,1225000,4900000
75259,459,209,2,1631000,3262000
75260,24802,517,3,1577000,4731000
75261,605,325,2,1222000,2444000
75262,24375,601,2,2366000,4732000
75263,1246,773,2,2120000,4240000
75264,14007,690,4,592000,2368000
75265,15227,772,1,493000,493000
75266,940,71,1,1185000,1185000
75267,11853,728,4,895000,3580000
75268,11286,78,5,481000,2405000
75269,20834,166,1,480000,480000
75270,13348,541,2,325000,650000
75271,8992,624,1,191000,191000
75272,827,222,4,212000,848000
75273,10710,617,3,1158000,3474000
75274,11964,561,1,1104000,1104000
75275,10912,344,2,909000,1818000
75276,20614,57,3,681000,2043000
75277,8222,642,3,1658000,4974000
75278,24082,277,1,714000,714000
75279,19298,90,5,1593000,7965000
75280,16064,432,2,553000,1106000
75281,4852,779,2,1433000,2866000
75282,2617,515,2,2822000,5644000
75283,10029,780,3,1737000,5211000
75284,24770,153,5,1008000,5040000
75285,4132,189,3,3728000,11184000
75286,11610,734,2,391000,782000
75287,1663,260,5,127000,635000
75288,4644,320,3,4004000,12012000
75289,4136,547,5,687000,3435000
75290,432,778,2,5657000,11314000
75291,6492,759,5,440000,2200000
75292,12008,647,5,29000,145000
75293,19633,58,1,6292000,6292000
75294,10961,369,3,805000,2415000
75295,23433,205,4,6629000,26516000
75296,367,426,1,769000,769000
75297,21671,555,1,1777000,1777000
75298,24464,43,1,1732000,1732000
75299,7484,505,1,84000,84000
75300,23396,85,4,35000,140000
75301,271,778,1,5657000,5657000
75302,17939,221,3,6375000,19125000
75303,11997,65,4,1316000,5264000
75304,11904,657,4,2834000,11336000
75305,13969,655,5,1995000,9975000
75306,13948,455,3,161000,483000
75307,8779,602,1,2723000,2723000
75308,9136,295,5,612000,3060000
75309,489,615,1,80000,80000
75310,23905,595,2,4965000,9930000
75311,9395,517,5,1577000,7885000
75312,5770,210,3,920000,2760000
75313,16771,695,5,1424000,7120000
75314,18966,284,1,5553000,5553000
75315,5807,375,3,4377000,13131000
75316,12931,476,5,285000,1425000
75317,23123,780,5,1737000,8685000
75318,7474,576,1,293000,293000
75319,20847,602,1,2723000,2723000
75320,5705,770,5,639000,3195000
75321,22266,341,3,2793000,8379000
75322,16315,407,2,2967000,5934000
75323,3923,628,4,2481000,9924000
75324,17191,212,1,462000,462000
75325,12492,703,1,2906000,2906000
75326,6830,753,3,539000,1617000
75327,3007,741,3,2614000,7842000
75328,13564,535,2,718000,1436000
75329,2732,479,1,794000,794000
75330,10541,127,4,506000,2024000
75331,10612,723,1,41000,41000
75332,5971,714,3,2119000,6357000
75333,9523,191,2,1747000,3494000
75334,21818,101,1,461000,461000
75335,15059,220,2,84000,168000
75336,10103,144,4,1730000,6920000
75337,6301,173,2,1970000,3940000
75338,8132,770,2,639000,1278000
75339,590,764,4,445000,1780000
75340,5848,683,1,1905000,1905000
75341,3486,54,3,510000,1530000
75342,8304,324,3,4849000,14547000
75343,23170,459,3,264000,792000
75344,12202,582,5,1365000,6825000
75345,19255,775,1,1495000,1495000
75346,9571,552,4,1952000,7808000
75347,10065,789,3,3015000,9045000
75348,12594,470,2,911000,1822000
75349,5644,62,3,1454000,4362000
75350,21725,551,3,64000,192000
75351,7993,540,1,329000,329000
75352,2435,753,4,539000,2156000
75353,968,795,5,1726000,8630000
75354,463,385,2,4996000,9992000
75355,17376,121,4,1287000,5148000
75356,4603,29,4,1858000,7432000
75357,10082,671,4,6345000,25380000
75358,8759,293,4,443000,1772000
75359,23066,698,2,777000,1554000
75360,5410,79,2,5741000,11482000
75361,8610,790,1,443000,443000
75362,2972,440,3,469000,1407000
75363,404,5,1,1604000,1604000
75364,22957,299,5,1845000,9225000
75365,20119,243,2,1645000,3290000
75366,20292,217,5,3809000,19045000
75367,5447,281,4,1007000,4028000
75368,13338,274,3,625000,1875000
75369,22942,606,3,6052000,18156000
75370,4175,420,5,3458000,17290000
75371,10706,136,3,178000,534000
75372,11204,552,4,1952000,7808000
75373,22687,238,1,988000,988000
75374,3575,585,1,1944000,1944000
75375,7826,127,1,506000,506000
75376,14773,761,3,558000,1674000
75377,10389,243,5,1645000,8225000
75378,14549,587,2,5107000,10214000
75379,9958,486,5,2640000,13200000
75380,8784,605,3,2248000,6744000
75381,22028,684,2,171000,342000
75382,19083,95,2,576000,1152000
75383,1409,613,3,275000,825000
75384,5802,168,2,815000,1630000
75385,22191,685,5,1284000,6420000
75386,9258,601,4,2366000,9464000
75387,5244,290,3,214000,642000
75388,6884,183,1,1856000,1856000
75389,20768,586,2,1336000,2672000
75390,6484,743,1,75000,75000
75391,21668,303,3,1979000,5937000
75392,10388,240,1,304000,304000
75393,16171,575,2,2116000,4232000
75394,23655,625,5,553000,2765000
75395,18294,28,5,1983000,9915000
75396,15212,658,5,2000000,10000000
75397,12256,512,1,71000,71000
75398,17756,639,5,571000,2855000
75399,8637,119,1,108000,108000
75400,23176,218,5,1412000,7060000
75401,1523,536,2,234000,468000
75402,21385,296,5,121000,605000
75403,9882,270,5,1460000,7300000
75404,24885,50,2,2479000,4958000
75405,10969,729,4,2285000,9140000
75406,4527,267,5,1525000,7625000
75407,1968,715,1,239000,239000
75408,953,190,2,1642000,3284000
75409,10658,317,5,4814000,24070000
75410,10289,49,3,1260000,3780000
75411,22489,377,5,193000,965000
75412,13421,457,4,2340000,9360000
75413,14511,754,3,646000,1938000
75414,8915,674,3,3099000,9297000
75415,4076,679,1,610000,610000
75416,13911,298,1,438000,438000
75417,9211,191,2,1747000,3494000
75418,21001,243,5,1645000,8225000
75419,1961,675,4,822000,3288000
75420,1898,24,3,579000,1737000
75421,1438,564,1,177000,177000
75422,10608,95,3,576000,1728000
75423,8781,397,5,2843000,14215000
75424,17020,396,4,147000,588000
75425,8815,694,5,133000,665000
75426,24016,107,1,1185000,1185000
75427,3760,13,1,1196000,1196000
75428,3521,170,2,508000,1016000
75429,18192,11,3,393000,1179000
75430,2250,78,5,481000,2405000
75431,1143,668,3,2866000,8598000
75432,10062,798,4,132000,528000
75433,13719,732,4,386000,1544000
75434,11743,331,5,430000,2150000
75435,16939,407,3,2967000,8901000
75436,16156,296,1,121000,121000
75437,13422,584,4,1833000,7332000
75438,9780,58,2,6292000,12584000
75439,7003,572,1,1983000,1983000
75440,19513,36,4,2247000,8988000
75441,13273,264,1,1225000,1225000
75442,17629,514,5,5214000,26070000
75443,19481,360,1,1190000,1190000
75444,1134,189,4,3728000,14912000
75445,21126,758,2,2217000,4434000
75446,11893,15,1,2216000,2216000
75447,15379,455,5,161000,805000
75448,10289,673,5,1273000,6365000
75449,20355,711,3,3595000,10785000
75450,16633,483,1,834000,834000
75451,13601,222,4,212000,848000
75452,1615,564,3,177000,531000
75453,22968,773,5,2120000,10600000
75454,15009,511,2,691000,1382000
75455,21957,737,1,2705000,2705000
75456,1490,235,5,830000,4150000
75457,764,29,3,1858000,5574000
75458,18816,352,3,213000,639000
75459,14781,280,2,664000,1328000
75460,14706,692,4,734000,2936000
75461,3604,340,3,2528000,7584000
75462,24884,198,2,1091000,2182000
75463,12865,13,2,1196000,2392000
75464,17905,532,4,2580000,10320000
75465,4463,16,1,1043000,1043000
75466,13879,778,4,5657000,22628000
75467,20243,518,4,4066000,16264000
75468,19981,51,5,228000,1140000
75469,12805,501,3,3276000,9828000
75470,2587,669,3,316000,948000
75471,14933,226,2,2373000,4746000
75472,18872,210,5,920000,4600000
75473,11227,590,3,437000,1311000
75474,13555,788,5,1196000,5980000
75475,2014,182,2,2439000,4878000
75476,11418,725,1,58000,58000
75477,9001,468,2,639000,1278000
75478,3440,629,2,3480000,6960000
75479,21883,132,4,599000,2396000
75480,844,137,4,442000,1768000
75481,21538,321,5,2017000,10085000
75482,12721,160,2,2420000,4840000
75483,11850,177,4,2036000,8144000
75484,23882,660,5,242000,1210000
75485,24527,600,2,1181000,2362000
75486,3754,195,1,1414000,1414000
75487,83,583,2,5771000,11542000
75488,14376,369,2,805000,1610000
75489,20806,556,5,6250000,31250000
75490,13331,209,4,1631000,6524000
75491,7896,310,2,7335000,14670000
75492,143,753,2,539000,1078000
75493,10492,233,2,6545000,13090000
75494,16131,278,2,2760000,5520000
75495,19917,27,1,721000,721000
75496,16831,777,5,1695000,8475000
75497,12108,294,1,555000,555000
75498,23856,682,1,444000,444000
75499,13363,392,4,83000,332000
75500,19953,83,3,5989000,17967000
75501,12869,280,4,664000,2656000
75502,7166,712,1,4964000,4964000
75503,22853,437,3,1256000,3768000
75504,22352,405,4,2050000,8200000
75505,22547,554,4,775000,3100000
75506,3393,345,5,2778000,13890000
75507,21702,694,3,133000,399000
75508,22415,142,2,980000,1960000
75509,6360,187,3,41000,123000
75510,2656,220,4,84000,336000
75511,15672,635,4,4012000,16048000
75512,2633,126,2,1345000,2690000
75513,22958,459,2,264000,528000
75514,23800,181,4,207000,828000
75515,7266,783,1,658000,658000
75516,19343,260,3,127000,381000
75517,62,148,5,2241000,11205000
75518,21630,138,5,37000,185000
75519,2652,400,5,1967000,9835000
75520,21238,187,2,41000,82000
75521,5220,643,4,167000,668000
75522,13153,625,5,553000,2765000
75523,22921,64,5,1735000,8675000
75524,6829,727,5,254000,1270000
75525,5778,613,1,275000,275000
75526,10854,712,4,4964000,19856000
75527,12544,790,3,443000,1329000
75528,23133,526,1,110000,110000
75529,15755,493,5,4648000,23240000
75530,13562,258,2,1132000,2264000
75531,4464,20,4,1541000,6164000
75532,19112,271,5,1855000,9275000
75533,22519,44,3,2540000,7620000
75534,20422,553,4,3311000,13244000
75535,11387,31,1,2858000,2858000
75536,4054,668,3,2866000,8598000
75537,11010,568,4,3496000,13984000
75538,6918,14,1,2147000,2147000
75539,22840,444,4,63000,252000
75540,7959,716,3,1514000,4542000
75541,2817,440,1,469000,469000
75542,15485,623,5,1532000,7660000
75543,2003,206,3,365000,1095000
75544,13620,527,5,1111000,5555000
75545,5660,135,4,276000,1104000
75546,14223,580,1,1368000,1368000
75547,24194,161,1,1368000,1368000
75548,18724,488,5,972000,4860000
75549,24629,692,5,734000,3670000
75550,5508,159,3,1260000,3780000
75551,2969,686,2,923000,1846000
75552,21881,270,5,1460000,7300000
75553,24986,713,4,486000,1944000
75554,22426,221,2,6375000,12750000
75555,1255,107,5,1185000,5925000
75556,6970,219,4,1463000,5852000
75557,16229,586,1,1336000,1336000
75558,5149,588,4,987000,3948000
75559,4160,462,3,664000,1992000
75560,20322,643,4,167000,668000
75561,2571,652,5,1477000,7385000
75562,11106,534,2,201000,402000
75563,19573,199,1,192000,192000
75564,20108,519,2,788000,1576000
75565,1191,297,2,369000,738000
75566,20458,66,5,1749000,8745000
75567,8403,410,3,2302000,6906000
75568,8548,579,2,563000,1126000
75569,17685,148,4,2241000,8964000
75570,3830,416,2,1534000,3068000
75571,3724,263,1,1443000,1443000
75572,22258,761,4,558000,2232000
75573,2978,178,1,1586000,1586000
75574,22500,676,5,3432000,17160000
75575,2529,592,1,199000,199000
75576,2648,645,5,3315000,16575000
75577,6191,460,2,1108000,2216000
75578,9871,301,4,1080000,4320000
75579,7332,55,1,119000,119000
75580,8565,728,2,895000,1790000
75581,24775,569,2,2178000,4356000
75582,22847,204,3,716000,2148000
75583,13327,713,5,486000,2430000
75584,4973,102,2,84000,168000
75585,10381,798,2,132000,264000
75586,16524,760,2,1717000,3434000
75587,12793,120,2,232000,464000
75588,3452,233,2,6545000,13090000
75589,9847,524,2,1326000,2652000
75590,4037,177,3,2036000,6108000
75591,23206,404,1,5773000,5773000
75592,3145,19,2,25000,50000
75593,5691,717,2,1024000,2048000
75594,4509,788,3,1196000,3588000
75595,14669,47,2,121000,242000
75596,13191,122,5,433000,2165000
75597,16459,213,3,1137000,3411000
75598,7287,667,3,191000,573000
75599,7664,292,5,145000,725000
75600,23959,287,5,1285000,6425000
75601,10441,685,4,1284000,5136000
75602,20220,753,3,539000,1617000
75603,6305,695,2,1424000,2848000
75604,18083,342,1,1492000,1492000
75605,4509,239,3,3020000,9060000
75606,15837,386,3,304000,912000
75607,11620,196,4,152000,608000
75608,23973,166,1,480000,480000
75609,806,72,4,1756000,7024000
75610,20800,227,2,3281000,6562000
75611,7123,76,2,1740000,3480000
75612,21636,582,2,1365000,2730000
75613,4769,246,4,7011000,28044000
75614,8557,533,4,3204000,12816000
75615,2165,15,4,2216000,8864000
75616,8809,25,5,1533000,7665000
75617,17750,527,4,1111000,4444000
75618,21577,275,4,7427000,29708000
75619,23194,376,2,1678000,3356000
75620,347,575,2,2116000,4232000
75621,20020,547,1,687000,687000
75622,2499,781,1,548000,548000
75623,19420,792,2,4813000,9626000
75624,8367,108,3,785000,2355000
75625,5119,661,5,5786000,28930000
75626,9105,166,5,480000,2400000
75627,1642,207,5,2183000,10915000
75628,1131,452,2,305000,610000
75629,14258,780,3,1737000,5211000
75630,15817,318,4,715000,2860000
75631,14580,521,1,2581000,2581000
75632,10630,66,2,1749000,3498000
75633,3460,682,2,444000,888000
75634,1516,684,4,171000,684000
75635,6998,624,5,191000,955000
75636,2908,445,1,220000,220000
75637,21745,195,4,1414000,5656000
75638,20555,65,4,1316000,5264000
75639,9868,699,2,672000,1344000
75640,16847,735,4,385000,1540000
75641,22344,264,1,1225000,1225000
75642,24741,239,4,3020000,12080000
75643,1314,235,5,830000,4150000
75644,1557,265,5,371000,1855000
75645,6892,467,1,165000,165000
75646,23921,287,1,1285000,1285000
75647,18046,221,5,6375000,31875000
75648,242,74,3,430000,1290000
75649,6557,316,4,119000,476000
75650,4061,637,3,1144000,3432000
75651,20533,1,2,1963000,3926000
75652,8392,207,3,2183000,6549000
75653,22409,413,3,7181000,21543000
75654,7850,696,2,839000,1678000
75655,6451,299,3,1845000,5535000
75656,3949,791,3,6527000,19581000
75657,12485,105,3,3203000,9609000
75658,9300,216,2,1611000,3222000
75659,16796,735,3,385000,1155000
75660,11155,617,3,1158000,3474000
75661,4813,731,2,35000,70000
75662,14021,750,3,6430000,19290000
75663,12579,219,1,1463000,1463000
75664,11852,147,5,3376000,16880000
75665,18540,573,4,401000,1604000
75666,11544,81,4,5934000,23736000
75667,2634,533,4,3204000,12816000
75668,15559,341,3,2793000,8379000
75669,18078,15,5,2216000,11080000
75670,19379,718,1,330000,330000
75671,4229,621,3,1468000,4404000
75672,20257,592,3,199000,597000
75673,8959,162,1,6905000,6905000
75674,7717,661,1,5786000,5786000
75675,601,125,1,398000,398000
75676,1888,527,5,1111000,5555000
75677,15797,546,4,2363000,9452000
75678,12252,671,2,6345000,12690000
75679,10124,551,2,64000,128000
75680,16093,244,4,232000,928000
75681,5359,219,5,1463000,7315000
75682,14808,654,3,58000,174000
75683,4038,162,3,6905000,20715000
75684,15949,347,2,674000,1348000
75685,23431,242,3,2420000,7260000
75686,9997,493,4,4648000,18592000
75687,10881,323,4,1625000,6500000
75688,19150,771,3,351000,1053000
75689,6408,227,3,3281000,9843000
75690,7078,517,4,1577000,6308000
75691,12959,456,1,64000,64000
75692,9317,175,5,2993000,14965000
75693,10515,598,4,1443000,5772000
75694,2018,446,3,1786000,5358000
75695,6982,710,3,6542000,19626000
75696,7227,525,1,5323000,5323000
75697,24137,215,5,404000,2020000
75698,3632,673,3,1273000,3819000
75699,24028,473,2,1130000,2260000
75700,24258,110,1,658000,658000
75701,6646,157,5,3257000,16285000
75702,24853,576,3,293000,879000
75703,10854,609,3,927000,2781000
75704,812,456,3,64000,192000
75705,1628,492,2,377000,754000
75706,24654,201,4,1122000,4488000
75707,18644,660,2,242000,484000
75708,12862,377,3,193000,579000
75709,5041,487,3,6015000,18045000
75710,20668,740,1,7091000,7091000
75711,97,109,3,5512000,16536000
75712,4596,308,5,6096000,30480000
75713,14678,573,5,401000,2005000
75714,6988,382,2,612000,1224000
75715,5289,157,1,3257000,3257000
75716,19057,388,3,961000,2883000
75717,2171,103,5,2825000,14125000
75718,19286,161,1,1368000,1368000
75719,4845,231,4,2547000,10188000
75720,11703,785,1,4109000,4109000
75721,18361,114,2,689000,1378000
75722,22749,205,5,6629000,33145000
75723,6240,468,2,639000,1278000
75724,7382,456,4,64000,256000
75725,2565,119,1,108000,108000
75726,18733,385,4,4996000,19984000
75727,761,457,2,2340000,4680000
75728,7528,199,3,192000,576000
75729,11091,271,4,1855000,7420000
75730,3623,774,4,7138000,28552000
75731,7467,29,1,1858000,1858000
75732,21035,361,4,803000,3212000
75733,6171,622,1,780000,780000
75734,6765,247,5,2253000,11265000
75735,5146,45,1,242000,242000
75736,23588,168,2,815000,1630000
75737,15850,370,2,1767000,3534000
75738,21200,307,5,487000,2435000
75739,15677,532,3,2580000,7740000
75740,19101,451,3,39000,117000
75741,9890,758,5,2217000,11085000
75742,24190,108,5,785000,3925000
75743,24178,361,5,803000,4015000
75744,23825,741,3,2614000,7842000
75745,7402,456,1,64000,64000
75746,7636,299,4,1845000,7380000
75747,8387,204,4,716000,2864000
75748,11450,793,5,172000,860000
75749,10133,208,1,2968000,2968000
75750,21640,46,3,1679000,5037000
75751,19201,525,1,5323000,5323000
75752,1233,676,4,3432000,13728000
75753,17461,421,2,1098000,2196000
75754,13709,638,1,427000,427000
75755,24512,70,5,2338000,11690000
75756,5786,596,3,434000,1302000
75757,21037,694,5,133000,665000
75758,23839,573,5,401000,2005000
75759,5262,181,2,207000,414000
75760,468,183,5,1856000,9280000
75761,2514,455,4,161000,644000
75762,7112,696,1,839000,839000
75763,477,105,5,3203000,16015000
75764,1467,779,1,1433000,1433000
75765,20029,103,5,2825000,14125000
75766,12807,491,5,209000,1045000
75767,4279,633,3,509000,1527000
75768,20513,587,5,5107000,25535000
75769,24361,407,1,2967000,2967000
75770,22758,727,5,254000,1270000
75771,934,374,3,269000,807000
75772,19206,430,1,2188000,2188000
75773,2958,355,3,737000,2211000
75774,8608,572,1,1983000,1983000
75775,24426,605,3,2248000,6744000
75776,4360,212,3,462000,1386000
75777,16347,470,3,911000,2733000
75778,1649,136,1,178000,178000
75779,14633,590,2,437000,874000
75780,481,88,5,2508000,12540000
75781,22196,213,5,1137000,5685000
75782,12114,618,3,2083000,6249000
75783,17048,470,3,911000,2733000
75784,8543,676,5,3432000,17160000
75785,22055,578,4,163000,652000
75786,10931,510,4,221000,884000
75787,17998,554,1,775000,775000
75788,9097,478,3,836000,2508000
75789,17223,69,1,274000,274000
75790,4378,240,2,304000,608000
75791,17438,579,4,563000,2252000
75792,13409,377,1,193000,193000
75793,24968,413,2,7181000,14362000
75794,14093,30,5,2257000,11285000
75795,2369,372,1,586000,586000
75796,7776,683,3,1905000,5715000
75797,2054,577,3,207000,621000
75798,4145,486,5,2640000,13200000
75799,5231,210,4,920000,3680000
75800,19607,296,4,121000,484000
75801,8173,694,3,133000,399000
75802,2452,459,4,264000,1056000
75803,22096,323,2,1625000,3250000
75804,24214,282,1,772000,772000
75805,24489,662,2,461000,922000
75806,11773,787,2,2049000,4098000
75807,18709,185,3,556000,1668000
75808,2563,203,2,2690000,5380000
75809,14184,494,5,5441000,27205000
75810,1129,505,1,84000,84000
75811,14297,565,1,568000,568000
75812,20349,753,2,539000,1078000
75813,18558,380,3,1495000,4485000
75814,14252,661,5,5786000,28930000
75815,20415,613,3,275000,825000
75816,11595,186,3,78000,234000
75817,3236,51,1,228000,228000
75818,17581,107,5,1185000,5925000
75819,984,543,1,1534000,1534000
75820,10341,403,5,239000,1195000
75821,24952,555,4,1777000,7108000
75822,23377,398,5,2012000,10060000
75823,9252,295,5,612000,3060000
75824,18869,31,4,2858000,11432000
75825,15994,176,1,615000,615000
75826,13985,500,4,61000,244000
75827,10574,552,2,1952000,3904000
75828,2449,774,3,7138000,21414000
75829,10399,232,2,1639000,3278000
75830,2976,383,1,2676000,2676000
75831,12181,191,3,1747000,5241000
75832,20904,368,5,115000,575000
75833,13666,70,3,2338000,7014000
75834,6622,361,3,803000,2409000
75835,17290,412,1,505000,505000
75836,21755,137,1,442000,442000
75837,5960,419,5,1516000,7580000
75838,22936,742,3,1216000,3648000
75839,3071,78,5,481000,2405000
75840,20028,376,4,1678000,6712000
75841,11185,231,1,2547000,2547000
75842,9782,599,5,3722000,18610000
75843,4058,482,4,862000,3448000
75844,15760,147,2,3376000,6752000
75845,14784,610,1,4931000,4931000
75846,3875,616,1,7330000,7330000
75847,9647,360,5,1190000,5950000
75848,6922,132,3,599000,1797000
75849,15162,446,1,1786000,1786000
75850,4090,324,4,4849000,19396000
75851,23757,761,2,558000,1116000
75852,15574,516,2,4197000,8394000
75853,7532,369,5,805000,4025000
75854,2733,41,4,1311000,5244000
75855,11239,582,2,1365000,2730000
75856,1163,88,1,2508000,2508000
75857,12316,610,5,4931000,24655000
75858,5771,459,3,264000,792000
75859,20632,448,5,114000,570000
75860,17678,21,4,314000,1256000
75861,6505,557,3,466000,1398000
75862,5240,595,5,4965000,24825000
75863,24760,310,5,7335000,36675000
75864,5470,152,3,1060000,3180000
75865,19576,22,1,552000,552000
75866,20228,265,5,371000,1855000
75867,8110,370,2,1767000,3534000
75868,23809,395,5,4054000,20270000
75869,8274,660,3,242000,726000
75870,11775,455,4,161000,644000
75871,3757,552,4,1952000,7808000
75872,14698,693,3,3213000,9639000
75873,8862,458,2,810000,1620000
75874,12760,716,4,1514000,6056000
75875,23665,224,3,237000,711000
75876,6221,578,1,163000,163000
75877,4248,147,4,3376000,13504000
75878,10925,141,1,1585000,1585000
75879,8001,561,5,1104000,5520000
75880,11872,345,5,2778000,13890000
75881,6339,200,5,1500000,7500000
75882,4129,245,2,993000,1986000
75883,287,598,4,1443000,5772000
75884,22539,39,1,313000,313000
75885,13378,411,5,1558000,7790000
75886,18673,467,1,165000,165000
75887,19957,765,5,301000,1505000
75888,14557,413,2,7181000,14362000
75889,8439,366,4,908000,3632000
75890,22804,277,3,714000,2142000
75891,11069,733,5,2325000,11625000
75892,6665,732,1,386000,386000
75893,10105,432,3,553000,1659000
75894,9876,775,4,1495000,5980000
75895,1762,237,1,5285000,5285000
75896,15678,309,4,121000,484000
75897,3060,715,4,239000,956000
75898,9022,650,4,1381000,5524000
75899,18137,236,3,5863000,17589000
75900,10586,218,4,1412000,5648000
75901,2346,614,1,194000,194000
75902,9611,317,5,4814000,24070000
75903,3500,438,4,499000,1996000
75904,24397,494,5,5441000,27205000
75905,14998,513,5,1031000,5155000
75906,6210,694,1,133000,133000
75907,12105,379,2,175000,350000
75908,8540,780,5,1737000,8685000
75909,7184,192,1,2247000,2247000
75910,4696,397,4,2843000,11372000
75911,14215,418,2,444000,888000
75912,13082,194,4,197000,788000
75913,13994,139,5,7139000,35695000
75914,15413,692,5,734000,3670000
75915,3777,82,4,139000,556000
75916,4528,52,2,473000,946000
75917,13245,779,3,1433000,4299000
75918,13931,662,5,461000,2305000
75919,5929,213,1,1137000,1137000
75920,11534,706,4,543000,2172000
75921,2717,170,2,508000,1016000
75922,5010,18,2,1273000,2546000
75923,23914,376,1,1678000,1678000
75924,20906,6,5,1704000,8520000
75925,19500,471,4,173000,692000
75926,22597,725,1,58000,58000
75927,6580,655,4,1995000,7980000
75928,5721,114,5,689000,3445000
75929,15109,131,4,104000,416000
75930,4740,639,3,571000,1713000
75931,7788,116,2,6017000,12034000
75932,21043,633,1,509000,509000
75933,13940,3,2,2261000,4522000
75934,9541,529,1,595000,595000
75935,16555,201,1,1122000,1122000
