IdDetalleCompra,IdCompra,IdProducto,Cantidad,Costo
14865,4327,88,81,1480000
14866,1461,617,91,690000
14867,3361,280,6,396000
14868,718,631,90,1163000
14869,1541,657,28,1939000
14870,3215,138,14,27000
14871,3991,115,62,213000
14872,4099,789,100,2229000
14873,768,309,43,68000
14874,4618,405,28,1467000
14875,1494,460,68,635000
14876,483,395,9,2492000
14877,411,300,62,319000
14878,3997,239,91,1705000
14879,3944,265,76,241000
14880,472,474,22,1886000
14881,4143,341,50,1642000
14882,3226,673,22,717000
14883,1280,430,96,1360000
14884,1354,698,21,418000
14885,3171,310,99,4950000
14886,4910,687,25,1574000
14887,4336,532,7,1563000
14888,2066,585,52,1364000
14889,4278,317,64,2818000
14890,4266,589,91,663000
14891,52,728,6,618000
14892,1752,681,64,1035000
14893,2615,670,34,570000
14894,3693,35,86,140000
14895,902,644,65,52000
14896,4324,7,15,808000
14897,3134,234,61,2924000
14898,3181,411,93,1004000
14899,4504,489,84,2617000
14900,135,314,89,1611000
14901,2933,120,49,154000
14902,1273,337,8,2240000
14903,3190,762,80,140000
14904,1270,38,47,292000
14905,248,310,36,4782000
14906,3332,84,80,590000
14907,1093,402,72,137000
14908,3108,554,9,417000
14909,4471,380,43,960000
14910,1336,57,51,394000
14911,3979,430,14,1607000
14912,2898,531,73,2888000
14913,2228,756,9,97000
14914,4845,209,5,1055000
14915,33,200,93,1058000
14916,4313,241,29,1088000
14917,38,196,80,81000
14918,1299,581,46,350000
14919,1290,536,75,131000
14920,445,525,24,3944000
14921,4712,464,88,1534000
14922,3494,541,17,210000
14923,956,259,95,1983000
14924,1677,699,82,349000
14925,4185,434,11,2203000
14926,3167,388,90,631000
14927,4283,129,88,194000
14928,4281,442,37,1691000
14929,1173,131,96,57000
14930,3487,57,12,421000
14931,625,453,44,837000
14932,887,752,24,291000
14933,1891,142,57,614000
14934,1873,313,89,79000
14935,2569,443,17,174000
14936,361,652,73,935000
14937,1368,217,61,2293000
14938,1300,551,55,44000
14939,1885,535,95,518000
14940,235,678,32,1272000
14941,1884,146,16,248000
14942,2424,286,55,183000
14943,2053,478,82,509000
14944,4556,4,36,2693000
14945,1644,773,41,1240000
14946,1786,533,38,2353000
14947,179,394,78,510000
14948,3287,197,88,1480000
14949,1785,740,56,4580000
14950,2982,680,61,1004000
14951,530,418,17,313000
14952,4263,629,85,1926000
14953,379,477,9,1070000
14954,1530,700,34,146000
14955,1476,741,59,1811000
14956,4110,552,94,1169000
14957,1081,279,13,3189000
14958,2800,747,22,206000
14959,1257,265,50,229000
14960,3678,588,19,678000
14961,1958,705,29,1425000
14962,4978,289,62,611000
14963,4458,767,19,419000
14964,725,536,95,174000
14965,4418,565,51,366000
14966,2011,651,91,1320000
14967,1391,464,60,1201000
14968,1279,312,78,1033000
14969,1343,766,33,1046000
14970,4643,311,22,141000
14971,4775,675,64,584000
14972,3140,785,75,2755000
14973,388,427,52,45000
14974,3337,346,75,140000
14975,2418,743,48,53000
14976,315,192,86,1251000
14977,2324,275,22,3827000
14978,1210,743,78,53000
14979,4231,658,86,1181000
14980,3477,481,50,1762000
14981,2851,74,70,244000
14982,4742,339,40,2347000
14983,2911,637,66,586000
14984,4209,55,84,81000
14985,3637,393,31,2716000
14986,62,396,28,109000
14987,3948,152,27,590000
14988,4776,530,93,196000
14989,4866,245,76,649000
14990,3750,229,72,210000
14991,2490,250,92,227000
14992,4220,544,38,530000
14993,4539,660,51,134000
14994,3029,79,43,2931000
14995,4944,622,98,579000
14996,4462,510,65,149000
14997,2558,243,23,942000
14998,3391,87,82,2910000
14999,4063,159,71,714000
15000,2389,388,66,628000
15001,1042,510,85,155000
15002,3684,516,47,2624000
15003,1658,275,32,5055000
15004,1248,724,27,910000
15005,4419,271,41,1238000
15006,3957,251,44,2289000
15007,2184,751,18,191000
15008,3300,499,12,758000
15009,1414,648,37,29000
15010,3306,638,16,222000
15011,3869,425,36,1934000
15012,4218,224,83,159000
15013,3092,605,57,1665000
15014,4819,720,83,1746000
15015,4814,554,99,509000
15016,1705,176,15,444000
15017,895,236,49,3938000
15018,3073,520,57,1678000
15019,306,705,65,1298000
15020,931,359,69,282000
15021,2739,698,15,475000
15022,4194,588,39,597000
15023,3024,679,62,369000
15024,2788,396,56,79000
15025,1725,94,61,660000
15026,3658,527,17,640000
15027,798,422,72,228000
15028,3594,201,92,730000
15029,2339,362,19,3022000
15030,1124,336,23,57000
15031,4225,77,44,18000
15032,1672,703,96,2133000
15033,945,7,60,752000
15034,2078,216,39,1011000
15035,877,548,64,516000
15036,367,653,99,448000
15037,3479,718,20,202000
15038,1574,129,49,203000
15039,838,438,81,321000
15040,4922,734,22,239000
15041,2688,725,85,35000
15042,3366,165,17,860000
15043,2696,792,9,3240000
15044,2912,121,36,709000
15045,932,446,16,1038000
15046,2692,91,95,37000
15047,2858,174,27,834000
15048,2463,128,25,993000
15049,2754,113,85,606000
15050,769,560,91,26000
15051,2426,625,74,360000
15052,3870,79,66,2913000
15053,1513,313,56,89000
15054,2991,221,44,4594000
15055,2760,134,32,197000
15056,1508,561,19,652000
15057,64,632,95,92000
15058,2896,480,89,1039000
15059,4031,269,19,486000
15060,2328,435,63,203000
15061,3866,796,91,921000
15062,3539,454,5,838000
15063,3927,793,30,105000
15064,1572,768,20,594000
15065,3388,108,18,418000
15066,2482,748,45,437000
15067,3116,373,31,1382000
15068,533,21,36,201000
15069,3596,558,99,343000
15070,4555,709,36,2457000
15071,2079,739,33,73000
15072,1271,407,78,2047000
15073,428,358,58,1438000
15074,3474,664,68,113000
15075,1996,487,38,3190000
15076,104,602,52,1710000
15077,1858,769,97,29000
15078,2037,47,35,62000
15079,1239,461,58,1588000
15080,585,373,19,1087000
15081,424,202,86,88000
15082,4250,780,100,987000
15083,4110,793,85,109000
15084,2370,271,78,1245000
15085,4317,507,67,73000
15086,1346,493,80,2506000
15087,1407,546,68,1616000
15088,3789,160,81,1497000
15089,619,694,99,96000
15090,2147,232,47,1009000
15091,2245,779,53,891000
15092,4298,370,47,1202000
15093,4895,599,14,2313000
15094,3092,71,16,646000
15095,456,639,65,301000
15096,1444,683,91,1386000
15097,2661,606,49,4102000
15098,3120,738,85,1472000
15099,1335,645,12,2259000
15100,1607,444,39,43000
15101,702,54,42,270000
15102,3183,260,27,69000
15103,3059,476,92,160000
15104,2139,196,23,113000
15105,281,57,31,386000
15106,1413,178,72,1161000
15107,4522,271,49,959000
15108,3371,657,26,2010000
15109,544,118,16,75000
15110,2232,294,61,363000
15111,1215,684,95,104000
15112,2288,197,41,1275000
15113,335,580,35,826000
15114,2296,112,14,1920000
15115,302,152,27,759000
15116,4557,41,14,729000
15117,3949,565,87,396000
15118,4636,785,11,2855000
15119,1653,416,35,997000
15120,254,612,24,387000
15121,4801,324,13,3416000
15122,51,604,78,1054000
15123,3564,65,45,797000
15124,2909,587,86,3614000
15125,2874,258,30,814000
15126,3996,498,85,137000
15127,3921,303,37,997000
15128,4269,464,31,1631000
15129,3357,149,31,1508000
15130,1926,156,33,767000
15131,1024,697,14,2718000
15132,1785,547,70,456000
15133,1717,61,6,126000
15134,2088,513,9,714000
15135,2753,800,48,85000
15136,3232,41,87,779000
15137,3493,692,17,505000
15138,2702,533,80,2337000
15139,2407,730,56,57000
15140,1122,710,31,3473000
15141,242,598,65,764000
15142,320,748,56,558000
15143,1173,198,79,698000
15144,4715,101,54,258000
15145,586,749,33,556000
15146,3603,528,30,1712000
15147,4450,218,64,1001000
15148,679,561,74,772000
15149,3974,758,23,1393000
15150,3962,202,31,94000
15151,510,621,95,912000
15152,3460,572,100,1468000
15153,4953,685,34,705000
15154,1887,123,42,564000
15155,830,150,99,1444000
15156,1310,463,30,2491000
15157,3197,328,11,315000
15158,533,775,99,836000
15159,3023,797,12,2012000
15160,2095,540,10,191000
15161,4571,110,92,431000
15162,4330,275,84,4285000
15163,4608,594,39,3455000
15164,2766,261,63,127000
15165,4465,285,43,2733000
15166,4936,464,14,1609000
15167,1914,314,48,1692000
15168,2546,237,28,2777000
15169,4210,96,61,101000
15170,2588,83,26,3612000
15171,3547,607,53,280000
15172,1486,366,12,471000
15173,1909,737,39,1767000
15174,4562,254,28,1428000
15175,841,792,46,3116000
15176,4070,236,91,3591000
15177,4955,286,36,232000
15178,3432,607,58,256000
15179,346,667,38,117000
15180,3750,554,98,489000
15181,2823,204,44,536000
15182,1445,754,43,484000
15183,925,161,72,903000
15184,349,329,5,31000
15185,4785,208,77,2031000
15186,833,674,90,2253000
15187,4172,270,70,965000
15188,7,229,72,178000
15189,2372,593,73,288000
15190,1306,456,72,47000
15191,4165,304,22,116000
15192,2094,419,48,884000
15193,3583,118,41,72000
15194,334,290,27,140000
15195,3754,75,88,2363000
15196,539,585,93,1165000
15197,2451,558,7,381000
15198,4266,674,70,2168000
15199,4244,283,19,474000
15200,2216,776,85,54000
15201,3560,620,49,1689000
15202,2596,52,88,253000
15203,878,301,21,660000
15204,2668,475,52,117000
15205,1406,328,20,333000
15206,2362,77,33,14000
15207,3353,440,66,342000
15208,1000,418,57,296000
15209,1434,154,42,973000
15210,2810,71,82,638000
15211,723,602,74,1383000
15212,496,674,9,2214000
15213,3440,207,61,1480000
15214,2463,576,44,151000
15215,958,211,72,142000
15216,3964,420,77,2057000
15217,2104,351,76,42000
15218,1097,597,64,2133000
15219,289,341,32,1817000
15220,3583,46,11,1085000
15221,4800,312,41,1023000
15222,2042,132,56,315000
15223,4229,92,10,1232000
15224,2696,759,70,298000
15225,572,589,74,749000
15226,2407,153,11,583000
15227,1144,569,5,1302000
15228,2269,57,63,472000
15229,2494,799,50,219000
15230,3832,149,44,1812000
15231,4707,539,67,1363000
15232,3683,593,47,354000
15233,2320,16,75,568000
15234,551,731,33,24000
15235,4404,741,62,1502000
15236,4964,476,53,178000
15237,3888,506,14,148000
15238,3181,466,34,730000
15239,589,433,88,268000
15240,2772,589,98,750000
15241,3848,21,72,218000
15242,628,262,14,1201000
15243,2977,642,6,919000
15244,3436,412,99,314000
15245,1044,632,90,114000
15246,109,625,62,292000
15247,3827,656,28,2368000
15248,2075,350,11,85000
15249,3182,104,9,1006000
15250,4168,257,79,44000
15251,1235,91,35,39000
15252,1299,184,10,66000
15253,3850,520,22,1536000
15254,2267,684,78,96000
15255,4600,303,70,1382000
15256,3257,538,58,1004000
15257,4939,586,83,671000
15258,3877,626,86,1005000
15259,4968,129,90,218000
15260,3929,798,92,90000
15261,3922,251,69,1793000
15262,3005,171,95,218000
15263,648,412,19,282000
15264,3020,197,62,1118000
15265,2306,39,21,175000
15266,4628,614,76,139000
15267,2333,505,9,61000
15268,3600,535,18,370000
15269,1507,54,67,325000
15270,4738,651,69,1407000
15271,1224,778,50,3419000
15272,3870,338,96,640000
15273,1619,524,48,722000
15274,4690,300,33,410000
15275,4985,570,38,720000
15276,310,694,31,78000
15277,846,693,47,2143000
15278,4412,411,18,949000
15279,4585,776,15,54000
15280,1905,48,68,4143000
15281,968,372,67,296000
15282,5,134,47,264000
15283,659,589,89,908000
15284,3433,789,68,1767000
15285,2466,530,22,157000
15286,162,547,34,457000
15287,800,460,100,593000
15288,1853,280,43,480000
15289,1754,5,90,974000
15290,4771,531,74,3778000
15291,95,465,68,1596000
15292,307,399,30,150000
15293,4521,186,81,57000
15294,1822,473,16,701000
15295,143,82,78,74000
15296,2233,394,54,418000
15297,2156,304,8,122000
15298,4997,784,44,2778000
15299,4337,61,52,130000
15300,224,710,32,4583000
15301,2964,513,28,756000
15302,3382,420,11,2486000
15303,1831,741,20,1574000
15304,260,242,65,1567000
15305,1053,297,59,240000
15306,4126,590,29,304000
15307,1383,604,85,1019000
15308,1992,200,58,943000
15309,3644,519,38,573000
15310,3272,702,23,1656000
15311,4606,342,42,749000
15312,1345,432,78,330000
15313,435,408,63,1619000
15314,1481,198,84,570000
15315,920,752,33,250000
15316,3466,335,5,329000
15317,4943,348,29,1162000
15318,1747,11,69,205000
15319,3664,70,93,1641000
15320,282,557,41,242000
15321,560,722,86,3175000
15322,4630,350,26,111000
15323,4588,495,31,355000
15324,176,16,10,610000
15325,312,80,82,115000
15326,3460,96,16,120000
15327,3706,632,16,111000
15328,972,5,76,885000
15329,4504,716,19,907000
15330,1113,484,23,796000
15331,4330,367,88,499000
15332,3575,547,7,369000
15333,3075,751,78,263000
15334,1424,546,76,1642000
15335,294,472,73,111000
15336,3053,450,34,2804000
15337,123,714,18,1203000
15338,3023,277,6,475000
15339,1436,228,80,94000
15340,2414,213,11,669000
15341,3158,194,67,140000
15342,1475,594,21,3554000
15343,400,480,92,1175000
15344,2149,56,6,934000
15345,1668,429,78,3728000
15346,3320,448,28,80000
15347,2692,733,77,1639000
15348,733,53,79,1588000
15349,729,679,85,333000
15350,3180,143,51,392000
15351,4684,338,13,467000
15352,4870,400,94,1296000
15353,1346,726,14,289000
15354,3484,505,7,42000
15355,461,490,50,408000
15356,2843,91,39,39000
15357,74,198,11,683000
15358,4345,640,64,440000
15359,1461,681,5,987000
15360,3764,64,74,1086000
15361,2162,412,11,279000
15362,2146,152,26,771000
15363,4391,548,7,606000
15364,753,67,90,897000
15365,3330,175,70,1705000
15366,3999,714,84,1141000
15367,4003,24,50,310000
15368,2879,544,53,675000
15369,43,33,97,532000
15370,1960,44,53,1674000
15371,4130,26,42,102000
15372,2768,626,69,778000
15373,4542,5,84,996000
15374,4223,313,90,93000
15375,773,71,49,787000
15376,1861,542,96,804000
15377,2465,734,57,242000
15378,2821,711,96,2367000
15379,2251,369,92,436000
15380,4656,49,65,725000
15381,3225,240,5,218000
15382,1802,591,36,1605000
15383,1503,86,95,2009000
15384,582,720,18,1664000
15385,2246,568,93,2249000
15386,387,746,45,1728000
15387,1826,733,53,1362000
15388,4340,319,55,340000
15389,4352,191,73,1040000
15390,757,740,43,4515000
15391,4211,13,7,660000
15392,2140,383,6,1980000
15393,1037,72,90,910000
15394,3155,767,62,526000
15395,3430,746,61,1412000
15396,1496,45,32,160000
15397,650,314,49,1529000
15398,1269,709,63,2522000
15399,2691,711,51,1864000
15400,1792,693,100,2391000
15401,2326,634,26,1800000
15402,4535,341,69,1880000
15403,1992,130,82,2605000
15404,3099,221,21,3355000
15405,3236,394,43,473000
15406,551,743,44,39000
15407,2315,183,88,1063000
15408,2345,345,99,1833000
15409,4050,455,92,103000
15410,3775,428,59,1216000
15411,1733,754,63,411000
15412,3932,676,61,2479000
15413,2724,551,80,46000
15414,656,214,11,787000
15415,840,401,26,44000
15416,45,766,87,1071000
15417,2653,383,66,1397000
15418,2446,213,90,792000
15419,235,475,88,119000
15420,2046,229,33,194000
15421,2395,283,26,344000
15422,3581,598,6,934000
15423,4282,497,6,1368000
15424,2793,391,28,69000
15425,4360,766,83,1113000
15426,3758,590,6,316000
15427,3331,737,38,1711000
15428,1714,288,39,106000
15429,2607,794,33,104000
15430,925,577,73,135000
15431,4122,188,58,204000
15432,1427,554,82,486000
15433,3469,155,21,1986000
15434,4261,767,42,518000
15435,4216,4,9,2938000
15436,4302,117,52,415000
15437,4244,781,41,331000
15438,3538,602,8,1457000
15439,4325,282,66,519000
15440,1495,425,16,1658000
15441,3716,593,9,348000
15442,1444,395,41,3012000
15443,3521,754,76,482000
15444,2249,795,37,1218000
15445,2622,278,52,1541000
15446,4098,64,27,1196000
15447,720,85,59,24000
15448,347,680,59,746000
15449,4089,610,33,2941000
15450,3911,138,6,23000
15451,3697,227,84,2415000
15452,4676,737,8,1671000
15453,1002,623,35,1084000
15454,49,127,78,292000
15455,3152,78,35,329000
15456,4763,241,31,1051000
15457,4103,312,17,1122000
15458,284,516,61,2463000
15459,3204,79,45,3980000
15460,4668,783,67,470000
15461,4120,668,76,1637000
15462,2425,253,44,949000
15463,3312,608,10,50000
15464,986,438,72,274000
15465,3410,105,23,1707000
15466,997,744,17,71000
15467,440,384,15,994000
15468,2137,280,94,430000
15469,2585,425,76,1792000
15470,1165,40,68,77000
15471,3293,485,16,407000
15472,1575,612,37,437000
15473,1590,343,96,1544000
15474,2443,123,48,410000
15475,1114,701,66,2240000
15476,543,428,34,899000
15477,4930,203,29,1574000
15478,53,649,94,859000
15479,1444,123,54,507000
15480,461,497,90,1795000
15481,3321,137,7,235000
15482,1852,369,94,598000
15483,140,57,93,391000
15484,1673,702,5,1634000
15485,4082,670,52,627000
15486,1408,191,26,1103000
15487,4599,661,21,3187000
15488,2852,711,75,1864000
15489,3237,568,100,2266000
15490,1925,332,97,320000
15491,3059,217,45,2255000
15492,4606,46,30,1062000
15493,1941,605,78,1558000
15494,4268,159,66,641000
15495,4233,387,62,494000
15496,821,774,91,4241000
15497,429,312,62,859000
15498,4558,284,91,3315000
15499,1805,534,62,142000
15500,3885,390,21,393000
15501,1820,130,84,2945000
15502,2470,186,54,57000
15503,4277,702,81,1589000
15504,4054,389,10,221000
15505,4426,669,38,169000
15506,1588,265,22,200000
15507,2490,488,72,679000
15508,1148,357,77,244000
15509,1490,777,19,1271000
15510,3617,642,42,919000
15511,875,672,58,1472000
15512,779,651,58,1334000
15513,752,196,77,105000
15514,1890,668,80,1708000
15515,2504,61,41,122000
15516,1509,798,24,97000
15517,2452,697,36,2694000
15518,4060,145,57,1180000
15519,4469,144,53,1176000
15520,4246,799,68,253000
15521,3812,649,42,966000
15522,1603,432,99,340000
15523,4974,327,86,724000
15524,1604,166,29,275000
15525,3096,437,94,690000
15526,1337,435,55,172000
15527,4207,92,19,1232000
15528,2132,86,89,1736000
15529,2323,19,69,18000
15530,4220,82,37,75000
15531,1179,597,71,2066000
15532,3910,554,84,465000
15533,695,340,97,1845000
15534,3078,497,20,1705000
15535,3599,630,35,2567000
15536,1288,712,5,3452000
15537,723,67,71,1096000
15538,273,371,78,1060000
15539,4230,483,89,575000
15540,1701,543,59,1095000
15541,4225,707,28,505000
15542,3156,364,18,200000
15543,419,295,59,433000
15544,2296,419,47,1035000
15545,3592,707,82,454000
15546,4058,489,35,2473000
15547,2763,381,83,189000
15548,3271,455,98,100000
15549,172,588,34,497000
15550,2009,767,57,424000
15551,1488,626,64,1068000
15552,1615,528,37,1241000
15553,173,443,81,175000
15554,3375,648,48,30000
15555,3996,338,19,588000
15556,4822,757,77,3702000
15557,252,666,67,599000
15558,4745,242,26,1402000
15559,1553,118,81,91000
15560,4330,120,60,118000
15561,1680,526,18,62000
15562,2131,248,19,85000
15563,3243,368,72,78000
15564,2685,156,24,722000
15565,4552,439,83,2227000
15566,556,276,26,656000
15567,453,800,79,67000
15568,1506,536,71,125000
15569,1396,91,63,41000
15570,1919,588,37,679000
15571,3147,752,81,296000
15572,446,79,66,3884000
15573,4395,84,42,751000
15574,1229,508,17,1181000
15575,1399,530,100,152000
15576,2452,460,13,818000
15577,954,205,74,3741000
15578,2857,242,43,1533000
15579,1694,656,70,2215000
15580,3828,316,57,68000
15581,55,125,98,201000
15582,1244,515,84,1722000
15583,4183,70,53,1551000
15584,2803,607,31,332000
15585,3412,629,66,2321000
15586,15,520,30,1732000
15587,1240,169,36,109000
15588,2559,49,29,923000
15589,1450,231,39,1283000
15590,360,723,54,25000
15591,344,224,75,157000
15592,3435,67,10,1122000
15593,1882,600,73,835000
15594,4073,777,84,1033000
15595,1881,290,29,125000
15596,3404,37,30,284000
15597,4241,377,14,116000
15598,689,16,54,695000
15599,2325,661,26,4270000
15600,3220,71,45,600000
15601,1315,512,44,48000
15602,285,789,99,2208000
15603,2703,550,8,139000
15604,3769,277,35,382000
15605,1322,406,95,500000
15606,3627,475,32,108000
15607,888,268,7,435000
15608,3938,800,50,72000
15609,3815,286,79,231000
15610,3277,229,35,243000
15611,869,42,84,986000
15612,534,225,30,1410000
15613,364,657,68,2111000
15614,161,176,87,379000
15615,674,21,6,203000
15616,9,250,78,227000
15617,3009,489,34,2589000
15618,3469,748,92,439000
15619,3958,658,59,1101000
15620,3167,679,58,418000
15621,3653,638,12,260000
15622,1120,543,31,917000
15623,4241,458,23,555000
15624,4172,379,97,121000
15625,4015,683,80,1274000
15626,1830,495,80,353000
15627,1833,360,99,626000
15628,2970,343,64,1731000
15629,3557,132,16,447000
15630,3285,83,45,3313000
15631,1191,349,55,2965000
15632,3261,199,82,123000
15633,793,651,79,1174000
15634,2029,784,42,3032000
15635,2146,730,94,55000
15636,3048,787,42,1215000
15637,3830,70,12,1306000
15638,2357,564,74,121000
15639,1904,281,44,682000
15640,571,429,36,3420000
15641,2016,41,83,726000
15642,1663,466,75,574000
15643,109,193,55,247000
15644,583,110,39,401000
15645,2976,733,7,1682000
15646,291,637,16,616000
15647,4644,328,7,315000
15648,4125,769,61,39000
15649,2616,588,59,594000
15650,4271,695,41,1035000
15651,2489,670,74,649000
15652,4036,194,16,138000
15653,4704,282,29,484000
15654,592,543,85,838000
15655,4656,503,57,188000
15656,236,428,27,1116000
15657,4527,131,25,70000
15658,1113,634,53,1230000
15659,4467,5,56,997000
15660,3789,179,53,540000
15661,3309,263,49,997000
15662,1164,775,46,902000
15663,1176,131,91,60000
15664,3545,409,25,605000
15665,3032,224,22,147000
15666,1314,628,72,1430000
15667,1214,330,15,210000
15668,959,373,41,1003000
15669,1386,239,34,2184000
15670,3262,667,44,141000
15671,4983,320,93,2497000
15672,3239,691,31,1119000
15673,3883,253,84,893000
15674,3933,190,17,1191000
15675,130,508,67,1435000
15676,3929,33,39,588000
15677,3417,42,73,970000
15678,2306,485,6,493000
15679,4503,499,57,653000
15680,2847,531,92,3705000
15681,833,267,93,825000
15682,1757,573,47,223000
15683,3900,472,27,100000
15684,1103,629,71,2543000
15685,2816,469,93,1722000
15686,482,486,61,1599000
15687,4767,697,86,2843000
15688,4637,583,85,3922000
15689,3047,8,45,389000
15690,2218,29,14,1389000
15691,717,735,98,276000
15692,3884,318,65,445000
15693,4046,303,60,1416000
15694,1276,498,95,137000
15695,2328,659,57,890000
15696,3043,2,95,1213000
15697,700,228,38,95000
15698,1681,37,72,303000
15699,2246,371,32,1036000
15700,2512,307,83,358000
15701,2317,170,9,256000
15702,4209,580,70,935000
15703,1216,693,27,1955000
15704,3943,527,36,619000
15705,1989,522,72,1102000
15706,4774,601,52,1697000
15707,4707,679,42,405000
15708,3222,748,6,579000
15709,714,433,90,340000
15710,2917,630,37,3052000
15711,1723,761,83,393000
15712,1707,501,61,2088000
15713,946,185,88,311000
15714,1235,45,8,126000
15715,1972,81,78,3365000
15716,1983,363,17,1031000
15717,4328,685,65,794000
15718,4665,215,74,274000
15719,4092,339,62,2148000
15720,4648,320,96,2972000
15721,1390,463,79,2471000
15722,1736,320,90,2895000
15723,431,770,75,458000
15724,517,571,80,995000
15725,2039,788,5,737000
15726,4622,676,6,2468000
15727,2024,746,6,1784000
15728,2658,563,49,486000
15729,2384,223,42,238000
15730,4572,633,64,263000
15731,3382,728,85,617000
15732,3924,755,20,76000
15733,849,217,35,1908000
15734,2068,357,47,264000
15735,221,58,99,3457000
15736,2967,674,22,2117000
15737,2397,500,11,35000
15738,1455,693,83,1996000
15739,840,556,31,3743000
15740,2814,83,44,2999000
15741,1068,177,68,1504000
15742,3018,757,60,3827000
15743,4559,376,73,1058000
15744,2401,726,68,285000
15745,470,540,50,232000
15746,581,338,56,590000
15747,4424,295,35,381000
15748,1335,752,56,271000
15749,1659,377,10,139000
15750,3383,752,54,270000
15751,2177,18,47,768000
15752,2476,231,6,1382000
15753,3693,148,9,1466000
15754,4448,425,82,1590000
15755,1142,579,87,356000
15756,681,555,15,1177000
15757,2831,152,69,735000
15758,108,484,78,1027000
15759,264,746,56,1726000
15760,2934,211,60,174000
15761,3909,75,93,2008000
15762,3871,382,97,392000
15763,3259,70,62,1263000
15764,3494,337,66,1893000
15765,4626,96,33,119000
15766,1697,437,66,843000
15767,714,777,75,1220000
15768,1182,638,68,270000
15769,4081,722,36,2509000
15770,2172,676,14,2445000
15771,2050,657,22,1781000
15772,2103,142,14,679000
15773,1434,248,98,71000
15774,561,314,22,1646000
15775,1717,375,20,3174000
15776,4128,573,46,249000
15777,2217,616,35,4535000
15778,616,335,55,359000
15779,1818,688,88,721000
15780,3348,207,11,1631000
15781,4724,458,9,597000
15782,2885,72,63,1241000
15783,2417,84,20,740000
15784,2480,773,71,1492000
15785,21,613,17,201000
15786,2757,398,69,1224000
15787,527,723,92,22000
15788,2351,542,17,861000
15789,4413,222,39,123000
15790,4929,687,24,1683000
15791,263,383,7,1763000
15792,1519,239,52,1696000
15793,4055,19,70,16000
15794,4925,22,42,412000
15795,4638,97,13,138000
15796,2960,793,46,111000
15797,2385,425,21,1615000
15798,4242,192,17,1605000
15799,4930,393,26,2425000
15800,4301,86,97,2032000
15801,2915,577,65,136000
15802,2174,283,43,339000
15803,1154,337,40,1761000
15804,1694,252,99,564000
15805,4921,187,38,25000
15806,2578,579,93,367000
15807,100,458,81,431000
15808,1271,426,53,553000
15809,171,625,72,381000
15810,3317,403,93,163000
15811,4552,447,100,1656000
15812,887,133,75,1434000
15813,1793,127,85,297000
15814,1606,759,47,297000
15815,2998,528,57,1723000
15816,2995,571,20,1033000
15817,134,793,73,105000
15818,785,35,67,171000
15819,4831,41,6,811000
15820,4881,570,15,582000
15821,4356,652,71,827000
15822,2431,724,12,737000
15823,2039,674,29,1818000
15824,118,728,35,641000
15825,3251,394,31,461000
15826,4104,450,35,3175000
15827,4696,656,17,2745000
15828,751,370,12,933000
15829,1338,262,90,868000
15830,3428,142,21,505000
15831,2245,349,6,2556000
15832,981,475,50,93000
15833,1921,4,58,2565000
15834,3487,392,76,59000
15835,376,61,5,123000
15836,14,420,41,1971000
15837,1234,33,78,469000
15838,28,200,42,1117000
15839,2892,344,52,508000
15840,395,682,92,304000
15841,1074,467,21,111000
15842,3327,696,20,494000
15843,3032,443,99,131000
15844,4134,674,34,2186000
15845,261,619,99,1217000
15846,830,248,70,81000
15847,3061,32,55,1111000
15848,3424,280,16,397000
15849,249,521,96,1398000
15850,3901,612,42,554000
15851,782,380,35,871000
15852,2717,15,30,1611000
15853,590,243,76,849000
15854,2606,625,5,393000
15855,3769,337,56,2256000
15856,1558,300,65,290000
15857,2033,109,11,3732000
15858,3485,781,44,364000
15859,4486,19,45,17000
15860,4199,168,43,554000
15861,4472,629,16,2461000
15862,181,321,81,1426000
15863,2330,393,63,2324000
15864,738,710,19,4679000
15865,1962,624,46,142000
15866,2035,383,58,1378000
15867,138,345,62,1433000
15868,4235,560,12,27000
15869,2565,119,42,68000
15870,2930,351,34,53000
15871,4390,687,27,1477000
15872,2675,323,33,1194000
15873,3866,172,52,516000
15874,1688,175,36,1900000
15875,1550,199,46,112000
15876,1816,635,63,2572000
15877,354,90,9,1013000
15878,2919,588,58,729000
15879,1369,214,92,1021000
15880,1395,636,80,418000
15881,2872,771,57,184000
15882,3111,170,96,359000
15883,4224,771,37,260000
15884,444,685,40,713000
15885,10,372,94,323000
15886,3360,46,96,1050000
15887,901,51,42,156000
15888,4883,428,57,965000
15889,2290,250,45,188000
15890,3253,186,56,47000
15891,1623,740,23,3971000
15892,4380,136,35,109000
15893,34,99,10,115000
15894,346,108,37,509000
15895,806,734,49,272000
15896,335,147,43,1784000
15897,2153,239,93,1595000
15898,188,116,54,4226000
15899,4104,692,46,426000
15900,226,551,71,47000
15901,3369,468,57,407000
15902,4031,134,31,195000
15903,1149,548,39,494000
15904,3981,633,79,268000
15905,1436,440,65,311000
15906,4890,474,60,2215000
15907,4928,362,13,4045000
15908,1667,365,73,2077000
15909,2236,443,43,143000
15910,2875,588,15,590000
15911,1254,189,23,2651000
15912,2571,338,50,456000
15913,1013,520,66,1738000
15914,1268,706,19,387000
15915,4840,372,16,300000
15916,4398,692,92,445000
15917,3923,103,27,1724000
15918,1936,284,75,4119000
15919,3369,673,68,723000
15920,4927,437,42,827000
15921,1658,786,86,160000
15922,2385,23,48,553000
15923,3123,524,91,872000
